,symbol,date_timestamp,open,low,high,close,volume,expiry,expiry_type
63,NIFTY,2024-10-14 10:18:00,25206,25195,25209,25202,5800,2024-10-31 14:30:00,I
64,NIFTY,2024-10-14 10:19:00,25195,25195,25205,25198,4275,2024-10-31 14:30:00,I
65,NIFTY,2024-10-14 10:20:00,25198,25194,25205,25205,7150,2024-10-31 14:30:00,I
66,NIFTY,2024-10-14 10:21:00,25204,25198,25205,25199,5925,2024-10-31 14:30:00,I
67,NIFTY,2024-10-14 10:22:00,25198,25190,25200,25197,8150,2024-10-31 14:30:00,I
68,NIFTY,2024-10-14 10:23:00,25191,25191,25199,25198,5050,2024-10-31 14:30:00,I
69,NIFTY,2024-10-14 10:24:00,25198,25198,25217,25213,14100,2024-10-31 14:30:00,I
70,NIFTY,2024-10-14 10:25:00,25213,25204,25215,25211,7825,2024-10-31 14:30:00,I
71,NIFTY,2024-10-14 10:26:00,25215,25215,25226,25222,12925,2024-10-31 14:30:00,I
72,NIFTY,2024-10-14 10:27:00,25222,25217,25223,25219,2600,2024-10-31 14:30:00,I
73,NIFTY,2024-10-14 10:28:00,25218,25213,25219,25216,3550,2024-10-31 14:30:00,I
74,NIFTY,2024-10-14 10:29:00,25214,25202,25214,25206,3900,2024-10-31 14:30:00,I
75,NIFTY,2024-10-14 10:30:00,25206,25201,25209,25206,3000,2024-10-31 14:30:00,I
76,NIFTY,2024-10-14 10:31:00,25206,25201,25214,25214,5325,2024-10-31 14:30:00,I
77,NIFTY,2024-10-14 10:32:00,25214,25206,25214,25206,4725,2024-10-31 14:30:00,I
78,NIFTY,2024-10-14 10:33:00,25207,25205,25212,25205,3150,2024-10-31 14:30:00,I
79,NIFTY,2024-10-14 10:34:00,25205,25201,25209,25201,2725,2024-10-31 14:30:00,I
80,NIFTY,2024-10-14 10:35:00,25201,25200,25203,25202,2075,2024-10-31 14:30:00,I
81,NIFTY,2024-10-14 10:36:00,25202,25201,25203,25202,1800,2024-10-31 14:30:00,I
82,NIFTY,2024-10-14 10:37:00,25202,25187,25203,25189,11425,2024-10-31 14:30:00,I
83,NIFTY,2024-10-14 10:38:00,25189,25189,25198,25194,3975,2024-10-31 14:30:00,I
84,NIFTY,2024-10-14 10:39:00,25197,25194,25200,25194,3500,2024-10-31 14:30:00,I
85,NIFTY,2024-10-14 10:40:00,25194,25190,25199,25199,4425,2024-10-31 14:30:00,I
86,NIFTY,2024-10-14 10:41:00,25195,25193,25205,25204,9775,2024-10-31 14:30:00,I
87,NIFTY,2024-10-14 10:42:00,25205,25203,25207,25207,2775,2024-10-31 14:30:00,I
88,NIFTY,2024-10-14 10:43:00,25207,25193,25208,25193,3300,2024-10-31 14:30:00,I
89,NIFTY,2024-10-14 10:44:00,25194,25186,25204,25202,6925,2024-10-31 14:30:00,I
90,NIFTY,2024-10-14 10:45:00,25205,25203,25215,25215,6900,2024-10-31 14:30:00,I
91,NIFTY,2024-10-14 10:46:00,25214,25210,25220,25218,6025,2024-10-31 14:30:00,I
92,NIFTY,2024-10-14 10:47:00,25218,25211,25220,25214,7950,2024-10-31 14:30:00,I
93,NIFTY,2024-10-14 10:48:00,25214,25205,25214,25207,2625,2024-10-31 14:30:00,I
94,NIFTY,2024-10-14 10:49:00,25205,25205,25214,25208,1275,2024-10-31 14:30:00,I
95,NIFTY,2024-10-14 10:50:00,25209,25208,25214,25213,2250,2024-10-31 14:30:00,I
96,NIFTY,2024-10-14 10:51:00,25213,25212,25219,25219,4850,2024-10-31 14:30:00,I
97,NIFTY,2024-10-14 10:52:00,25219,25209,25219,25213,1800,2024-10-31 14:30:00,I
98,NIFTY,2024-10-14 10:53:00,25213,25205,25214,25208,2175,2024-10-31 14:30:00,I
99,NIFTY,2024-10-14 10:54:00,25205,25200,25209,25207,6525,2024-10-31 14:30:00,I
100,NIFTY,2024-10-14 10:55:00,25207,25195,25208,25195,2975,2024-10-31 14:30:00,I
101,NIFTY,2024-10-14 10:56:00,25200,25195,25208,25205,1100,2024-10-31 14:30:00,I
102,NIFTY,2024-10-14 10:57:00,25205,25201,25210,25206,1525,2024-10-31 14:30:00,I
103,NIFTY,2024-10-14 10:58:00,25206,25200,25206,25202,1175,2024-10-31 14:30:00,I
104,NIFTY,2024-10-14 10:59:00,25200,25193,25200,25197,4425,2024-10-31 14:30:00,I
105,NIFTY,2024-10-14 11:00:00,25197,25191,25200,25198,1800,2024-10-31 14:30:00,I
106,NIFTY,2024-10-14 11:01:00,25198,25193,25204,25196,7200,2024-10-31 14:30:00,I
107,NIFTY,2024-10-14 11:02:00,25196,25191,25199,25192,3175,2024-10-31 14:30:00,I
108,NIFTY,2024-10-14 11:03:00,25192,25188,25194,25189,3525,2024-10-31 14:30:00,I
109,NIFTY,2024-10-14 11:04:00,25189,25181,25189,25182,11725,2024-10-31 14:30:00,I
110,NIFTY,2024-10-14 11:05:00,25182,25180,25190,25189,15500,2024-10-31 14:30:00,I
111,NIFTY,2024-10-14 11:06:00,25186,25182,25191,25185,18325,2024-10-31 14:30:00,I
112,NIFTY,2024-10-14 11:07:00,25185,25183,25200,25199,10625,2024-10-31 14:30:00,I
113,NIFTY,2024-10-14 11:08:00,25193,25193,25205,25201,8225,2024-10-31 14:30:00,I
114,NIFTY,2024-10-14 11:09:00,25199,25195,25202,25196,3000,2024-10-31 14:30:00,I
115,NIFTY,2024-10-14 11:10:00,25196,25195,25200,25198,1050,2024-10-31 14:30:00,I
116,NIFTY,2024-10-14 11:11:00,25198,25195,25199,25195,800,2024-10-31 14:30:00,I
117,NIFTY,2024-10-14 11:12:00,25195,25193,25198,25198,1500,2024-10-31 14:30:00,I
118,NIFTY,2024-10-14 11:13:00,25198,25194,25200,25195,3775,2024-10-31 14:30:00,I
119,NIFTY,2024-10-14 11:14:00,25199,25195,25210,25208,7150,2024-10-31 14:30:00,I
120,NIFTY,2024-10-14 11:15:00,25209,25208,25230,25220,17875,2024-10-31 14:30:00,I
121,NIFTY,2024-10-14 11:16:00,25221,25215,25221,25220,4325,2024-10-31 14:30:00,I
122,NIFTY,2024-10-14 11:17:00,25219,25214,25220,25218,16350,2024-10-31 14:30:00,I
123,NIFTY,2024-10-14 11:18:00,25218,25212,25220,25217,10925,2024-10-31 14:30:00,I
124,NIFTY,2024-10-14 11:19:00,25217,25217,25223,25217,6350,2024-10-31 14:30:00,I
125,NIFTY,2024-10-14 11:20:00,25217,25212,25221,25212,3750,2024-10-31 14:30:00,I
126,NIFTY,2024-10-14 11:21:00,25215,25212,25220,25217,26925,2024-10-31 14:30:00,I
127,NIFTY,2024-10-14 11:22:00,25217,25215,25222,25222,3325,2024-10-31 14:30:00,I
128,NIFTY,2024-10-14 11:23:00,25223,25212,25225,25215,6950,2024-10-31 14:30:00,I
129,NIFTY,2024-10-14 11:24:00,25221,25215,25225,25224,7225,2024-10-31 14:30:00,I
130,NIFTY,2024-10-14 11:25:00,25224,25218,25229,25228,7650,2024-10-31 14:30:00,I
131,NIFTY,2024-10-14 11:26:00,25227,25225,25228,25227,4200,2024-10-31 14:30:00,I
132,NIFTY,2024-10-14 11:27:00,25227,25215,25229,25215,5600,2024-10-31 14:30:00,I
133,NIFTY,2024-10-14 11:28:00,25212,25210,25219,25218,4500,2024-10-31 14:30:00,I
134,NIFTY,2024-10-14 11:29:00,25222,25214,25222,25220,1975,2024-10-31 14:30:00,I
135,NIFTY,2024-10-14 11:30:00,25220,25217,25223,25223,3175,2024-10-31 14:30:00,I
136,NIFTY,2024-10-14 11:31:00,25223,25220,25229,25227,3975,2024-10-31 14:30:00,I
137,NIFTY,2024-10-14 11:32:00,25227,25223,25230,25228,5775,2024-10-31 14:30:00,I
138,NIFTY,2024-10-14 11:33:00,25225,25212,25228,25213,6675,2024-10-31 14:30:00,I
139,NIFTY,2024-10-14 11:34:00,25217,25211,25224,25215,4500,2024-10-31 14:30:00,I
140,NIFTY,2024-10-14 11:35:00,25218,25215,25222,25222,3075,2024-10-31 14:30:00,I
141,NIFTY,2024-10-14 11:36:00,25222,25218,25224,25218,1575,2024-10-31 14:30:00,I
142,NIFTY,2024-10-14 11:37:00,25223,25220,25229,25229,3875,2024-10-31 14:30:00,I
143,NIFTY,2024-10-14 11:38:00,25229,25223,25237,25237,12925,2024-10-31 14:30:00,I
144,NIFTY,2024-10-14 11:39:00,25233,25233,25240,25238,13250,2024-10-31 14:30:00,I
145,NIFTY,2024-10-14 11:40:00,25238,25235,25240,25240,5400,2024-10-31 14:30:00,I
146,NIFTY,2024-10-14 11:41:00,25240,25236,25243,25240,14050,2024-10-31 14:30:00,I
147,NIFTY,2024-10-14 11:42:00,25240,25232,25240,25232,20325,2024-10-31 14:30:00,I
148,NIFTY,2024-10-14 11:43:00,25233,25230,25237,25232,19300,2024-10-31 14:30:00,I
149,NIFTY,2024-10-14 11:44:00,25235,25231,25235,25231,1550,2024-10-31 14:30:00,I
150,NIFTY,2024-10-14 11:45:00,25233,25231,25240,25231,7350,2024-10-31 14:30:00,I
151,NIFTY,2024-10-14 11:46:00,25231,25231,25240,25235,4275,2024-10-31 14:30:00,I
152,NIFTY,2024-10-14 11:47:00,25235,25235,25256,25250,79525,2024-10-31 14:30:00,I
153,NIFTY,2024-10-14 11:48:00,25250,25246,25254,25251,15625,2024-10-31 14:30:00,I
154,NIFTY,2024-10-14 11:49:00,25250,25237,25252,25241,16075,2024-10-31 14:30:00,I
155,NIFTY,2024-10-14 11:50:00,25242,25239,25247,25245,4625,2024-10-31 14:30:00,I
156,NIFTY,2024-10-14 11:51:00,25245,25235,25246,25245,9350,2024-10-31 14:30:00,I
157,NIFTY,2024-10-14 11:52:00,25245,25245,25251,25245,8000,2024-10-31 14:30:00,I
158,NIFTY,2024-10-14 11:53:00,25245,25243,25249,25247,1775,2024-10-31 14:30:00,I
159,NIFTY,2024-10-14 11:54:00,25247,25247,25253,25253,4900,2024-10-31 14:30:00,I
160,NIFTY,2024-10-14 11:55:00,25253,25250,25255,25254,7550,2024-10-31 14:30:00,I
161,NIFTY,2024-10-14 11:56:00,25252,25237,25254,25239,9975,2024-10-31 14:30:00,I
162,NIFTY,2024-10-14 11:57:00,25239,25237,25244,25243,2050,2024-10-31 14:30:00,I
163,NIFTY,2024-10-14 11:58:00,25239,25234,25243,25236,3375,2024-10-31 14:30:00,I
164,NIFTY,2024-10-14 11:59:00,25236,25236,25243,25242,2275,2024-10-31 14:30:00,I
165,NIFTY,2024-10-14 12:00:00,25243,25238,25246,25238,4850,2024-10-31 14:30:00,I
166,NIFTY,2024-10-14 12:01:00,25241,25238,25245,25239,2650,2024-10-31 14:30:00,I
167,NIFTY,2024-10-14 12:02:00,25236,25232,25240,25238,1850,2024-10-31 14:30:00,I
168,NIFTY,2024-10-14 12:03:00,25232,25232,25244,25241,2700,2024-10-31 14:30:00,I
169,NIFTY,2024-10-14 12:04:00,25241,25240,25245,25243,2250,2024-10-31 14:30:00,I
170,NIFTY,2024-10-14 12:05:00,25243,25233,25244,25234,4900,2024-10-31 14:30:00,I
171,NIFTY,2024-10-14 12:06:00,25234,25234,25241,25241,1525,2024-10-31 14:30:00,I
172,NIFTY,2024-10-14 12:07:00,25240,25240,25245,25240,5650,2024-10-31 14:30:00,I
173,NIFTY,2024-10-14 12:08:00,25240,25240,25248,25248,3850,2024-10-31 14:30:00,I
174,NIFTY,2024-10-14 12:09:00,25248,25246,25250,25250,5425,2024-10-31 14:30:00,I
175,NIFTY,2024-10-14 12:10:00,25250,25250,25255,25255,6175,2024-10-31 14:30:00,I
176,NIFTY,2024-10-14 12:11:00,25255,25253,25259,25258,12450,2024-10-31 14:30:00,I
177,NIFTY,2024-10-14 12:12:00,25258,25255,25259,25256,9550,2024-10-31 14:30:00,I
178,NIFTY,2024-10-14 12:13:00,25255,25250,25256,25250,3625,2024-10-31 14:30:00,I
179,NIFTY,2024-10-14 12:14:00,25253,25250,25255,25255,3700,2024-10-31 14:30:00,I
180,NIFTY,2024-10-14 12:15:00,25255,25250,25259,25259,4775,2024-10-31 14:30:00,I
181,NIFTY,2024-10-14 12:16:00,25259,25250,25259,25254,3850,2024-10-31 14:30:00,I
182,NIFTY,2024-10-14 12:17:00,25254,25238,25254,25241,10100,2024-10-31 14:30:00,I
183,NIFTY,2024-10-14 12:18:00,25241,25238,25243,25243,7750,2024-10-31 14:30:00,I
184,NIFTY,2024-10-14 12:19:00,25241,25240,25247,25242,4350,2024-10-31 14:30:00,I
185,NIFTY,2024-10-14 12:20:00,25241,25236,25245,25244,5425,2024-10-31 14:30:00,I
186,NIFTY,2024-10-14 12:21:00,25244,25235,25247,25235,5900,2024-10-31 14:30:00,I
187,NIFTY,2024-10-14 12:22:00,25235,25235,25238,25237,4200,2024-10-31 14:30:00,I
188,NIFTY,2024-10-14 12:23:00,25237,25233,25241,25238,9025,2024-10-31 14:30:00,I
189,NIFTY,2024-10-14 12:24:00,25238,25230,25238,25235,5550,2024-10-31 14:30:00,I
190,NIFTY,2024-10-14 12:25:00,25235,25229,25235,25235,5500,2024-10-31 14:30:00,I
191,NIFTY,2024-10-14 12:26:00,25235,25229,25240,25240,2675,2024-10-31 14:30:00,I
192,NIFTY,2024-10-14 12:27:00,25236,25225,25236,25229,4350,2024-10-31 14:30:00,I
193,NIFTY,2024-10-14 12:28:00,25225,25225,25234,25230,2900,2024-10-31 14:30:00,I
194,NIFTY,2024-10-14 12:29:00,25230,25223,25231,25229,4825,2024-10-31 14:30:00,I
195,NIFTY,2024-10-14 12:30:00,25224,25221,25228,25227,5425,2024-10-31 14:30:00,I
196,NIFTY,2024-10-14 12:31:00,25229,25228,25238,25234,5175,2024-10-31 14:30:00,I
197,NIFTY,2024-10-14 12:32:00,25234,25229,25237,25234,3950,2024-10-31 14:30:00,I
198,NIFTY,2024-10-14 12:33:00,25234,25227,25236,25228,3750,2024-10-31 14:30:00,I
199,NIFTY,2024-10-14 12:34:00,25228,25226,25232,25227,3650,2024-10-31 14:30:00,I
200,NIFTY,2024-10-14 12:35:00,25229,25221,25229,25222,1700,2024-10-31 14:30:00,I
201,NIFTY,2024-10-14 12:36:00,25222,25220,25224,25223,3225,2024-10-31 14:30:00,I
202,NIFTY,2024-10-14 12:37:00,25220,25220,25229,25225,1850,2024-10-31 14:30:00,I
203,NIFTY,2024-10-14 12:38:00,25229,25224,25230,25230,1550,2024-10-31 14:30:00,I
204,NIFTY,2024-10-14 12:39:00,25229,25229,25238,25236,1900,2024-10-31 14:30:00,I
205,NIFTY,2024-10-14 12:40:00,25235,25232,25238,25237,1025,2024-10-31 14:30:00,I
206,NIFTY,2024-10-14 12:41:00,25237,25233,25238,25235,750,2024-10-31 14:30:00,I
207,NIFTY,2024-10-14 12:42:00,25237,25236,25240,25240,4575,2024-10-31 14:30:00,I
208,NIFTY,2024-10-14 12:43:00,25239,25237,25244,25243,2300,2024-10-31 14:30:00,I
209,NIFTY,2024-10-14 12:44:00,25243,25237,25246,25240,5275,2024-10-31 14:30:00,I
210,NIFTY,2024-10-14 12:45:00,25244,25239,25244,25244,2300,2024-10-31 14:30:00,I
211,NIFTY,2024-10-14 12:46:00,25244,25240,25247,25240,2050,2024-10-31 14:30:00,I
212,NIFTY,2024-10-14 12:47:00,25240,25240,25243,25243,2150,2024-10-31 14:30:00,I
213,NIFTY,2024-10-14 12:48:00,25243,25233,25243,25233,4650,2024-10-31 14:30:00,I
214,NIFTY,2024-10-14 12:49:00,25234,25233,25239,25233,3025,2024-10-31 14:30:00,I
215,NIFTY,2024-10-14 12:50:00,25233,25230,25234,25234,1300,2024-10-31 14:30:00,I
216,NIFTY,2024-10-14 12:51:00,25231,25230,25232,25230,2600,2024-10-31 14:30:00,I
217,NIFTY,2024-10-14 12:52:00,25230,25224,25230,25224,1900,2024-10-31 14:30:00,I
218,NIFTY,2024-10-14 12:53:00,25224,25220,25228,25223,2925,2024-10-31 14:30:00,I
219,NIFTY,2024-10-14 12:54:00,25223,25221,25226,25224,2000,2024-10-31 14:30:00,I
220,NIFTY,2024-10-14 12:55:00,25224,25221,25226,25226,1775,2024-10-31 14:30:00,I
221,NIFTY,2024-10-14 12:56:00,25226,25222,25226,25225,1875,2024-10-31 14:30:00,I
222,NIFTY,2024-10-14 12:57:00,25225,25220,25225,25220,2875,2024-10-31 14:30:00,I
223,NIFTY,2024-10-14 12:58:00,25221,25214,25222,25216,5450,2024-10-31 14:30:00,I
224,NIFTY,2024-10-14 12:59:00,25216,25212,25218,25213,4450,2024-10-31 14:30:00,I
225,NIFTY,2024-10-14 13:00:00,25213,25207,25219,25214,8425,2024-10-31 14:30:00,I
226,NIFTY,2024-10-14 13:01:00,25210,25207,25215,25214,5625,2024-10-31 14:30:00,I
227,NIFTY,2024-10-14 13:02:00,25214,25213,25219,25218,750,2024-10-31 14:30:00,I
228,NIFTY,2024-10-14 13:03:00,25218,25211,25219,25211,1600,2024-10-31 14:30:00,I
229,NIFTY,2024-10-14 13:04:00,25211,25210,25215,25210,3650,2024-10-31 14:30:00,I
230,NIFTY,2024-10-14 13:05:00,25210,25210,25215,25213,12400,2024-10-31 14:30:00,I
231,NIFTY,2024-10-14 13:06:00,25213,25212,25218,25214,5900,2024-10-31 14:30:00,I
232,NIFTY,2024-10-14 13:07:00,25211,25205,25212,25205,3775,2024-10-31 14:30:00,I
233,NIFTY,2024-10-14 13:08:00,25206,25205,25211,25206,12275,2024-10-31 14:30:00,I
234,NIFTY,2024-10-14 13:09:00,25207,25204,25211,25211,2925,2024-10-31 14:30:00,I
235,NIFTY,2024-10-14 13:10:00,25211,25207,25211,25207,1775,2024-10-31 14:30:00,I
236,NIFTY,2024-10-14 13:11:00,25207,25205,25209,25208,2225,2024-10-31 14:30:00,I
237,NIFTY,2024-10-14 13:12:00,25208,25208,25214,25214,11450,2024-10-31 14:30:00,I
238,NIFTY,2024-10-14 13:13:00,25214,25210,25214,25213,2700,2024-10-31 14:30:00,I
239,NIFTY,2024-10-14 13:14:00,25213,25203,25214,25203,2225,2024-10-31 14:30:00,I
240,NIFTY,2024-10-14 13:15:00,25203,25201,25204,25201,5400,2024-10-31 14:30:00,I
241,NIFTY,2024-10-14 13:16:00,25205,25201,25205,25205,5400,2024-10-31 14:30:00,I
242,NIFTY,2024-10-14 13:17:00,25200,25200,25214,25212,7250,2024-10-31 14:30:00,I
243,NIFTY,2024-10-14 13:18:00,25209,25209,25219,25218,4825,2024-10-31 14:30:00,I
244,NIFTY,2024-10-14 13:19:00,25219,25215,25226,25224,7125,2024-10-31 14:30:00,I
245,NIFTY,2024-10-14 13:20:00,25224,25220,25225,25221,2425,2024-10-31 14:30:00,I
246,NIFTY,2024-10-14 13:21:00,25220,25216,25221,25217,1825,2024-10-31 14:30:00,I
247,NIFTY,2024-10-14 13:22:00,25218,25215,25219,25216,1825,2024-10-31 14:30:00,I
248,NIFTY,2024-10-14 13:23:00,25216,25212,25216,25212,975,2024-10-31 14:30:00,I
249,NIFTY,2024-10-14 13:24:00,25212,25205,25215,25205,3475,2024-10-31 14:30:00,I
250,NIFTY,2024-10-14 13:25:00,25205,25201,25209,25201,2925,2024-10-31 14:30:00,I
251,NIFTY,2024-10-14 13:26:00,25201,25191,25202,25195,12925,2024-10-31 14:30:00,I
252,NIFTY,2024-10-14 13:27:00,25195,25195,25202,25202,3325,2024-10-31 14:30:00,I
253,NIFTY,2024-10-14 13:28:00,25202,25196,25202,25198,1850,2024-10-31 14:30:00,I
254,NIFTY,2024-10-14 13:29:00,25197,25197,25203,25200,2100,2024-10-31 14:30:00,I
255,NIFTY,2024-10-14 13:30:00,25201,25201,25213,25209,6325,2024-10-31 14:30:00,I
256,NIFTY,2024-10-14 13:31:00,25213,25209,25215,25214,1175,2024-10-31 14:30:00,I
257,NIFTY,2024-10-14 13:32:00,25215,25214,25218,25218,1625,2024-10-31 14:30:00,I
258,NIFTY,2024-10-14 13:33:00,25219,25215,25221,25215,5350,2024-10-31 14:30:00,I
259,NIFTY,2024-10-14 13:34:00,25215,25215,25220,25218,1950,2024-10-31 14:30:00,I
260,NIFTY,2024-10-14 13:35:00,25218,25216,25232,25231,5450,2024-10-31 14:30:00,I
261,NIFTY,2024-10-14 13:36:00,25231,25221,25231,25225,2800,2024-10-31 14:30:00,I
262,NIFTY,2024-10-14 13:37:00,25225,25220,25225,25225,1050,2024-10-31 14:30:00,I
263,NIFTY,2024-10-14 13:38:00,25221,25221,25225,25221,975,2024-10-31 14:30:00,I
264,NIFTY,2024-10-14 13:39:00,25221,25220,25225,25220,8800,2024-10-31 14:30:00,I
265,NIFTY,2024-10-14 13:40:00,25223,25217,25224,25223,1275,2024-10-31 14:30:00,I
266,NIFTY,2024-10-14 13:41:00,25223,25221,25225,25223,775,2024-10-31 14:30:00,I
267,NIFTY,2024-10-14 13:42:00,25224,25213,25225,25214,1900,2024-10-31 14:30:00,I
268,NIFTY,2024-10-14 13:43:00,25214,25211,25214,25214,2950,2024-10-31 14:30:00,I
269,NIFTY,2024-10-14 13:44:00,25213,25211,25218,25211,1000,2024-10-31 14:30:00,I
270,NIFTY,2024-10-14 13:45:00,25211,25207,25216,25207,1775,2024-10-31 14:30:00,I
271,NIFTY,2024-10-14 13:46:00,25212,25205,25212,25208,2375,2024-10-31 14:30:00,I
272,NIFTY,2024-10-14 13:47:00,25207,25205,25210,25208,1875,2024-10-31 14:30:00,I
