,symbol,date_timestamp,open,low,high,close,volume,expiry,expiry_type
41,NIFTY,2024-10-18 09:56:00,24723,24720,24737,24726,15400,2024-10-31 14:30:00,I
42,NIFTY,2024-10-18 09:57:00,24720,24710,24728,24714,13300,2024-10-31 14:30:00,I
43,NIFTY,2024-10-18 09:58:00,24714,24714,24730,24720,9175,2024-10-31 14:30:00,I
44,NIFTY,2024-10-18 09:59:00,24720,24715,24726,24724,7075,2024-10-31 14:30:00,I
45,NIFTY,2024-10-18 10:00:00,24724,24711,24725,24722,8075,2024-10-31 14:30:00,I
46,NIFTY,2024-10-18 10:01:00,24722,24714,24725,24716,21250,2024-10-31 14:30:00,I
47,NIFTY,2024-10-18 10:02:00,24722,24711,24723,24714,7500,2024-10-31 14:30:00,I
48,NIFTY,2024-10-18 10:03:00,24714,24711,24721,24715,9300,2024-10-31 14:30:00,I
49,NIFTY,2024-10-18 10:04:00,24715,24715,24734,24734,9950,2024-10-31 14:30:00,I
50,NIFTY,2024-10-18 10:05:00,24733,24726,24742,24739,8900,2024-10-31 14:30:00,I
51,NIFTY,2024-10-18 10:06:00,24739,24716,24739,24716,12150,2024-10-31 14:30:00,I
52,NIFTY,2024-10-18 10:07:00,24720,24718,24736,24733,9325,2024-10-31 14:30:00,I
53,NIFTY,2024-10-18 10:08:00,24733,24730,24739,24738,5050,2024-10-31 14:30:00,I
54,NIFTY,2024-10-18 10:09:00,24739,24731,24749,24749,13450,2024-10-31 14:30:00,I
55,NIFTY,2024-10-18 10:10:00,24749,24741,24753,24748,10250,2024-10-31 14:30:00,I
56,NIFTY,2024-10-18 10:11:00,24747,24735,24747,24744,4575,2024-10-31 14:30:00,I
57,NIFTY,2024-10-18 10:12:00,24740,24738,24755,24754,6200,2024-10-31 14:30:00,I
58,NIFTY,2024-10-18 10:13:00,24753,24750,24765,24760,13325,2024-10-31 14:30:00,I
59,NIFTY,2024-10-18 10:14:00,24759,24752,24767,24757,10025,2024-10-31 14:30:00,I
60,NIFTY,2024-10-18 10:15:00,24761,24752,24770,24769,14025,2024-10-31 14:30:00,I
61,NIFTY,2024-10-18 10:16:00,24763,24753,24770,24762,6050,2024-10-31 14:30:00,I
62,NIFTY,2024-10-18 10:17:00,24759,24759,24783,24778,25350,2024-10-31 14:30:00,I
63,NIFTY,2024-10-18 10:18:00,24778,24759,24778,24759,13525,2024-10-31 14:30:00,I
64,NIFTY,2024-10-18 10:19:00,24759,24757,24768,24760,8625,2024-10-31 14:30:00,I
65,NIFTY,2024-10-18 10:20:00,24760,24750,24766,24762,12300,2024-10-31 14:30:00,I
66,NIFTY,2024-10-18 10:21:00,24760,24753,24764,24755,4850,2024-10-31 14:30:00,I
67,NIFTY,2024-10-18 10:22:00,24755,24755,24770,24770,12000,2024-10-31 14:30:00,I
68,NIFTY,2024-10-18 10:23:00,24770,24764,24777,24765,12800,2024-10-31 14:30:00,I
69,NIFTY,2024-10-18 10:24:00,24767,24760,24770,24768,10900,2024-10-31 14:30:00,I
70,NIFTY,2024-10-18 10:25:00,24769,24756,24770,24759,6600,2024-10-31 14:30:00,I
71,NIFTY,2024-10-18 10:26:00,24759,24755,24765,24762,5500,2024-10-31 14:30:00,I
72,NIFTY,2024-10-18 10:27:00,24766,24763,24794,24772,34250,2024-10-31 14:30:00,I
73,NIFTY,2024-10-18 10:28:00,24772,24770,24784,24782,13275,2024-10-31 14:30:00,I
74,NIFTY,2024-10-18 10:29:00,24772,24772,24784,24782,10775,2024-10-31 14:30:00,I
75,NIFTY,2024-10-18 10:30:00,24780,24780,24815,24806,52275,2024-10-31 14:30:00,I
76,NIFTY,2024-10-18 10:31:00,24812,24803,24818,24809,42375,2024-10-31 14:30:00,I
77,NIFTY,2024-10-18 10:32:00,24810,24804,24817,24812,26850,2024-10-31 14:30:00,I
78,NIFTY,2024-10-18 10:33:00,24809,24809,24835,24830,32375,2024-10-31 14:30:00,I
79,NIFTY,2024-10-18 10:34:00,24829,24821,24835,24835,27850,2024-10-31 14:30:00,I
80,NIFTY,2024-10-18 10:35:00,24835,24815,24837,24821,22400,2024-10-31 14:30:00,I
81,NIFTY,2024-10-18 10:36:00,24817,24813,24832,24824,18725,2024-10-31 14:30:00,I
82,NIFTY,2024-10-18 10:37:00,24823,24808,24825,24813,14175,2024-10-31 14:30:00,I
83,NIFTY,2024-10-18 10:38:00,24813,24808,24820,24808,11625,2024-10-31 14:30:00,I
84,NIFTY,2024-10-18 10:39:00,24810,24802,24818,24808,20500,2024-10-31 14:30:00,I
85,NIFTY,2024-10-18 10:40:00,24805,24802,24825,24817,22650,2024-10-31 14:30:00,I
86,NIFTY,2024-10-18 10:41:00,24816,24808,24824,24824,17450,2024-10-31 14:30:00,I
87,NIFTY,2024-10-18 10:42:00,24824,24824,24835,24835,14975,2024-10-31 14:30:00,I
88,NIFTY,2024-10-18 10:43:00,24835,24822,24835,24830,13050,2024-10-31 14:30:00,I
89,NIFTY,2024-10-18 10:44:00,24826,24820,24830,24824,11175,2024-10-31 14:30:00,I
90,NIFTY,2024-10-18 10:45:00,24825,24821,24847,24840,41175,2024-10-31 14:30:00,I
91,NIFTY,2024-10-18 10:46:00,24837,24837,24842,24840,8525,2024-10-31 14:30:00,I
92,NIFTY,2024-10-18 10:47:00,24840,24830,24840,24835,20850,2024-10-31 14:30:00,I
93,NIFTY,2024-10-18 10:48:00,24832,24828,24839,24837,14075,2024-10-31 14:30:00,I
94,NIFTY,2024-10-18 10:49:00,24832,24832,24842,24834,14325,2024-10-31 14:30:00,I
95,NIFTY,2024-10-18 10:50:00,24835,24817,24840,24820,12950,2024-10-31 14:30:00,I
96,NIFTY,2024-10-18 10:51:00,24820,24810,24828,24812,17525,2024-10-31 14:30:00,I
97,NIFTY,2024-10-18 10:52:00,24812,24810,24828,24828,13575,2024-10-31 14:30:00,I
98,NIFTY,2024-10-18 10:53:00,24828,24818,24828,24820,12750,2024-10-31 14:30:00,I
99,NIFTY,2024-10-18 10:54:00,24820,24806,24828,24808,26675,2024-10-31 14:30:00,I
100,NIFTY,2024-10-18 10:55:00,24806,24800,24818,24802,17100,2024-10-31 14:30:00,I
101,NIFTY,2024-10-18 10:56:00,24802,24802,24812,24812,8600,2024-10-31 14:30:00,I
102,NIFTY,2024-10-18 10:57:00,24810,24807,24820,24818,4250,2024-10-31 14:30:00,I
103,NIFTY,2024-10-18 10:58:00,24818,24792,24818,24808,13800,2024-10-31 14:30:00,I
104,NIFTY,2024-10-18 10:59:00,24808,24800,24808,24805,9100,2024-10-31 14:30:00,I
105,NIFTY,2024-10-18 11:00:00,24805,24802,24815,24804,6350,2024-10-31 14:30:00,I
106,NIFTY,2024-10-18 11:01:00,24810,24798,24810,24806,6800,2024-10-31 14:30:00,I
107,NIFTY,2024-10-18 11:02:00,24800,24795,24806,24795,3775,2024-10-31 14:30:00,I
108,NIFTY,2024-10-18 11:03:00,24795,24792,24805,24802,8050,2024-10-31 14:30:00,I
109,NIFTY,2024-10-18 11:04:00,24798,24790,24805,24793,11100,2024-10-31 14:30:00,I
110,NIFTY,2024-10-18 11:05:00,24787,24783,24802,24800,15250,2024-10-31 14:30:00,I
111,NIFTY,2024-10-18 11:06:00,24796,24790,24801,24793,7900,2024-10-31 14:30:00,I
112,NIFTY,2024-10-18 11:07:00,24797,24791,24798,24791,4400,2024-10-31 14:30:00,I
113,NIFTY,2024-10-18 11:08:00,24792,24786,24797,24797,11325,2024-10-31 14:30:00,I
114,NIFTY,2024-10-18 11:09:00,24797,24786,24800,24788,6075,2024-10-31 14:30:00,I
115,NIFTY,2024-10-18 11:10:00,24788,24783,24798,24796,10650,2024-10-31 14:30:00,I
116,NIFTY,2024-10-18 11:11:00,24799,24795,24810,24802,20425,2024-10-31 14:30:00,I
117,NIFTY,2024-10-18 11:12:00,24806,24802,24819,24808,10925,2024-10-31 14:30:00,I
118,NIFTY,2024-10-18 11:13:00,24808,24803,24815,24808,6775,2024-10-31 14:30:00,I
119,NIFTY,2024-10-18 11:14:00,24805,24805,24815,24806,4025,2024-10-31 14:30:00,I
120,NIFTY,2024-10-18 11:15:00,24806,24805,24816,24805,3550,2024-10-31 14:30:00,I
121,NIFTY,2024-10-18 11:16:00,24805,24793,24806,24793,8775,2024-10-31 14:30:00,I
122,NIFTY,2024-10-18 11:17:00,24800,24790,24800,24799,3575,2024-10-31 14:30:00,I
123,NIFTY,2024-10-18 11:18:00,24800,24795,24801,24795,1375,2024-10-31 14:30:00,I
124,NIFTY,2024-10-18 11:19:00,24796,24785,24796,24785,9075,2024-10-31 14:30:00,I
125,NIFTY,2024-10-18 11:20:00,24785,24776,24799,24799,15400,2024-10-31 14:30:00,I
126,NIFTY,2024-10-18 11:21:00,24796,24791,24799,24793,6100,2024-10-31 14:30:00,I
127,NIFTY,2024-10-18 11:22:00,24786,24783,24796,24792,2450,2024-10-31 14:30:00,I
128,NIFTY,2024-10-18 11:23:00,24797,24791,24799,24796,1975,2024-10-31 14:30:00,I
129,NIFTY,2024-10-18 11:24:00,24795,24786,24799,24793,1875,2024-10-31 14:30:00,I
130,NIFTY,2024-10-18 11:25:00,24792,24792,24805,24804,4550,2024-10-31 14:30:00,I
131,NIFTY,2024-10-18 11:26:00,24798,24796,24805,24799,3050,2024-10-31 14:30:00,I
132,NIFTY,2024-10-18 11:27:00,24799,24796,24809,24803,4400,2024-10-31 14:30:00,I
133,NIFTY,2024-10-18 11:28:00,24801,24801,24815,24811,5475,2024-10-31 14:30:00,I
134,NIFTY,2024-10-18 11:29:00,24811,24808,24819,24815,4900,2024-10-31 14:30:00,I
135,NIFTY,2024-10-18 11:30:00,24815,24810,24819,24811,5000,2024-10-31 14:30:00,I
136,NIFTY,2024-10-18 11:31:00,24816,24810,24824,24817,4950,2024-10-31 14:30:00,I
137,NIFTY,2024-10-18 11:32:00,24817,24812,24817,24817,6150,2024-10-31 14:30:00,I
138,NIFTY,2024-10-18 11:33:00,24815,24810,24817,24815,2025,2024-10-31 14:30:00,I
139,NIFTY,2024-10-18 11:34:00,24815,24810,24835,24835,16000,2024-10-31 14:30:00,I
140,NIFTY,2024-10-18 11:35:00,24835,24828,24839,24836,9600,2024-10-31 14:30:00,I
141,NIFTY,2024-10-18 11:36:00,24838,24828,24838,24828,10350,2024-10-31 14:30:00,I
142,NIFTY,2024-10-18 11:37:00,24828,24828,24838,24836,6750,2024-10-31 14:30:00,I
143,NIFTY,2024-10-18 11:38:00,24836,24836,24858,24852,54250,2024-10-31 14:30:00,I
144,NIFTY,2024-10-18 11:39:00,24854,24850,24877,24875,87150,2024-10-31 14:30:00,I
145,NIFTY,2024-10-18 11:40:00,24874,24874,24885,24880,44825,2024-10-31 14:30:00,I
146,NIFTY,2024-10-18 11:41:00,24883,24880,24891,24891,35050,2024-10-31 14:30:00,I
147,NIFTY,2024-10-18 11:42:00,24891,24884,24895,24888,36600,2024-10-31 14:30:00,I
148,NIFTY,2024-10-18 11:43:00,24888,24879,24892,24882,23350,2024-10-31 14:30:00,I
149,NIFTY,2024-10-18 11:44:00,24882,24880,24892,24889,32025,2024-10-31 14:30:00,I
150,NIFTY,2024-10-18 11:45:00,24888,24876,24897,24877,27925,2024-10-31 14:30:00,I
151,NIFTY,2024-10-18 11:46:00,24879,24875,24889,24887,23150,2024-10-31 14:30:00,I
152,NIFTY,2024-10-18 11:47:00,24887,24873,24888,24874,25500,2024-10-31 14:30:00,I
153,NIFTY,2024-10-18 11:48:00,24877,24870,24879,24870,12825,2024-10-31 14:30:00,I
154,NIFTY,2024-10-18 11:49:00,24872,24863,24874,24870,18950,2024-10-31 14:30:00,I
155,NIFTY,2024-10-18 11:50:00,24870,24865,24875,24874,5900,2024-10-31 14:30:00,I
156,NIFTY,2024-10-18 11:51:00,24874,24863,24874,24863,4750,2024-10-31 14:30:00,I
157,NIFTY,2024-10-18 11:52:00,24863,24860,24869,24862,12450,2024-10-31 14:30:00,I
158,NIFTY,2024-10-18 11:53:00,24865,24861,24872,24872,13550,2024-10-31 14:30:00,I
159,NIFTY,2024-10-18 11:54:00,24872,24869,24879,24878,5750,2024-10-31 14:30:00,I
160,NIFTY,2024-10-18 11:55:00,24878,24870,24879,24872,4925,2024-10-31 14:30:00,I
161,NIFTY,2024-10-18 11:56:00,24872,24868,24878,24875,4900,2024-10-31 14:30:00,I
162,NIFTY,2024-10-18 11:57:00,24873,24873,24884,24875,8100,2024-10-31 14:30:00,I
163,NIFTY,2024-10-18 11:58:00,24880,24874,24884,24880,4750,2024-10-31 14:30:00,I
164,NIFTY,2024-10-18 11:59:00,24884,24881,24890,24888,8075,2024-10-31 14:30:00,I
165,NIFTY,2024-10-18 12:00:00,24888,24875,24888,24875,5625,2024-10-31 14:30:00,I
166,NIFTY,2024-10-18 12:01:00,24880,24875,24889,24881,4650,2024-10-31 14:30:00,I
167,NIFTY,2024-10-18 12:02:00,24881,24880,24890,24889,4350,2024-10-31 14:30:00,I
168,NIFTY,2024-10-18 12:03:00,24889,24886,24900,24900,21450,2024-10-31 14:30:00,I
169,NIFTY,2024-10-18 12:04:00,24899,24891,24902,24895,24200,2024-10-31 14:30:00,I
170,NIFTY,2024-10-18 12:05:00,24895,24890,24899,24897,10775,2024-10-31 14:30:00,I
171,NIFTY,2024-10-18 12:06:00,24899,24897,24904,24904,7400,2024-10-31 14:30:00,I
172,NIFTY,2024-10-18 12:07:00,24904,24900,24905,24905,16100,2024-10-31 14:30:00,I
173,NIFTY,2024-10-18 12:08:00,24905,24900,24918,24908,38350,2024-10-31 14:30:00,I
174,NIFTY,2024-10-18 12:09:00,24910,24902,24910,24909,21200,2024-10-31 14:30:00,I
175,NIFTY,2024-10-18 12:10:00,24909,24893,24909,24905,19050,2024-10-31 14:30:00,I
176,NIFTY,2024-10-18 12:11:00,24906,24894,24907,24897,11525,2024-10-31 14:30:00,I
177,NIFTY,2024-10-18 12:12:00,24897,24883,24899,24889,27875,2024-10-31 14:30:00,I
178,NIFTY,2024-10-18 12:13:00,24886,24886,24895,24891,2650,2024-10-31 14:30:00,I
179,NIFTY,2024-10-18 12:14:00,24891,24877,24892,24884,7225,2024-10-31 14:30:00,I
180,NIFTY,2024-10-18 12:15:00,24882,24875,24889,24887,7375,2024-10-31 14:30:00,I
181,NIFTY,2024-10-18 12:16:00,24887,24875,24888,24880,6275,2024-10-31 14:30:00,I
182,NIFTY,2024-10-18 12:17:00,24880,24875,24887,24885,9150,2024-10-31 14:30:00,I
183,NIFTY,2024-10-18 12:18:00,24885,24881,24887,24887,3400,2024-10-31 14:30:00,I
184,NIFTY,2024-10-18 12:19:00,24887,24886,24895,24888,10875,2024-10-31 14:30:00,I
185,NIFTY,2024-10-18 12:20:00,24888,24887,24894,24887,7300,2024-10-31 14:30:00,I
186,NIFTY,2024-10-18 12:21:00,24887,24885,24895,24894,8750,2024-10-31 14:30:00,I
187,NIFTY,2024-10-18 12:22:00,24894,24887,24895,24895,4175,2024-10-31 14:30:00,I
188,NIFTY,2024-10-18 12:23:00,24891,24891,24900,24895,6000,2024-10-31 14:30:00,I
189,NIFTY,2024-10-18 12:24:00,24892,24890,24898,24898,3575,2024-10-31 14:30:00,I
190,NIFTY,2024-10-18 12:25:00,24898,24893,24925,24921,36950,2024-10-31 14:30:00,I
191,NIFTY,2024-10-18 12:26:00,24920,24920,24934,24934,31175,2024-10-31 14:30:00,I
192,NIFTY,2024-10-18 12:27:00,24934,24934,24948,24946,50650,2024-10-31 14:30:00,I
193,NIFTY,2024-10-18 12:28:00,24948,24942,24953,24952,48050,2024-10-31 14:30:00,I
194,NIFTY,2024-10-18 12:29:00,24949,24941,24954,24944,30925,2024-10-31 14:30:00,I
195,NIFTY,2024-10-18 12:30:00,24943,24933,24954,24950,35200,2024-10-31 14:30:00,I
196,NIFTY,2024-10-18 12:31:00,24950,24950,24958,24950,24300,2024-10-31 14:30:00,I
197,NIFTY,2024-10-18 12:32:00,24950,24950,24960,24958,22450,2024-10-31 14:30:00,I
198,NIFTY,2024-10-18 12:33:00,24956,24955,24963,24959,32525,2024-10-31 14:30:00,I
199,NIFTY,2024-10-18 12:34:00,24960,24956,24961,24958,18800,2024-10-31 14:30:00,I
200,NIFTY,2024-10-18 12:35:00,24959,24951,24968,24966,17150,2024-10-31 14:30:00,I
201,NIFTY,2024-10-18 12:36:00,24966,24954,24967,24962,17775,2024-10-31 14:30:00,I
202,NIFTY,2024-10-18 12:37:00,24958,24956,24964,24963,26150,2024-10-31 14:30:00,I
203,NIFTY,2024-10-18 12:38:00,24961,24952,24964,24955,12300,2024-10-31 14:30:00,I
204,NIFTY,2024-10-18 12:39:00,24957,24944,24958,24946,22275,2024-10-31 14:30:00,I
205,NIFTY,2024-10-18 12:40:00,24946,24940,24950,24941,10700,2024-10-31 14:30:00,I
206,NIFTY,2024-10-18 12:41:00,24941,24935,24947,24936,13400,2024-10-31 14:30:00,I
207,NIFTY,2024-10-18 12:42:00,24935,24935,24945,24938,8175,2024-10-31 14:30:00,I
208,NIFTY,2024-10-18 12:43:00,24938,24936,24944,24944,7125,2024-10-31 14:30:00,I
209,NIFTY,2024-10-18 12:44:00,24944,24943,24957,24954,10800,2024-10-31 14:30:00,I
210,NIFTY,2024-10-18 12:45:00,24952,24948,24955,24951,6825,2024-10-31 14:30:00,I
211,NIFTY,2024-10-18 12:46:00,24948,24941,24951,24942,7700,2024-10-31 14:30:00,I
212,NIFTY,2024-10-18 12:47:00,24944,24940,24945,24944,7950,2024-10-31 14:30:00,I
213,NIFTY,2024-10-18 12:48:00,24944,24940,24944,24943,3950,2024-10-31 14:30:00,I
214,NIFTY,2024-10-18 12:49:00,24945,24945,24958,24955,8275,2024-10-31 14:30:00,I
215,NIFTY,2024-10-18 12:50:00,24955,24950,24957,24950,3600,2024-10-31 14:30:00,I
216,NIFTY,2024-10-18 12:51:00,24950,24936,24950,24936,7925,2024-10-31 14:30:00,I
217,NIFTY,2024-10-18 12:52:00,24936,24936,24944,24941,9100,2024-10-31 14:30:00,I
218,NIFTY,2024-10-18 12:53:00,24942,24935,24946,24937,16575,2024-10-31 14:30:00,I
219,NIFTY,2024-10-18 12:54:00,24938,24934,24946,24941,32500,2024-10-31 14:30:00,I
220,NIFTY,2024-10-18 12:55:00,24943,24937,24950,24948,8425,2024-10-31 14:30:00,I
221,NIFTY,2024-10-18 12:56:00,24948,24947,24957,24953,11750,2024-10-31 14:30:00,I
222,NIFTY,2024-10-18 12:57:00,24950,24940,24953,24940,6025,2024-10-31 14:30:00,I
223,NIFTY,2024-10-18 12:58:00,24940,24934,24946,24938,6950,2024-10-31 14:30:00,I
224,NIFTY,2024-10-18 12:59:00,24935,24935,24945,24945,4650,2024-10-31 14:30:00,I
225,NIFTY,2024-10-18 13:00:00,24944,24932,24948,24941,12000,2024-10-31 14:30:00,I
226,NIFTY,2024-10-18 13:01:00,24941,24925,24941,24925,19725,2024-10-31 14:30:00,I
227,NIFTY,2024-10-18 13:02:00,24925,24918,24929,24924,14375,2024-10-31 14:30:00,I
228,NIFTY,2024-10-18 13:03:00,24923,24918,24933,24924,10800,2024-10-31 14:30:00,I
229,NIFTY,2024-10-18 13:04:00,24924,24924,24934,24927,3500,2024-10-31 14:30:00,I
230,NIFTY,2024-10-18 13:05:00,24928,24925,24932,24932,5150,2024-10-31 14:30:00,I
231,NIFTY,2024-10-18 13:06:00,24932,24931,24938,24935,4175,2024-10-31 14:30:00,I
232,NIFTY,2024-10-18 13:07:00,24936,24926,24936,24926,5550,2024-10-31 14:30:00,I
233,NIFTY,2024-10-18 13:08:00,24926,24920,24930,24921,9250,2024-10-31 14:30:00,I
234,NIFTY,2024-10-18 13:09:00,24921,24920,24927,24920,4650,2024-10-31 14:30:00,I
235,NIFTY,2024-10-18 13:10:00,24920,24918,24925,24925,11050,2024-10-31 14:30:00,I
236,NIFTY,2024-10-18 13:11:00,24924,24922,24930,24922,5025,2024-10-31 14:30:00,I
237,NIFTY,2024-10-18 13:12:00,24922,24919,24925,24922,3425,2024-10-31 14:30:00,I
238,NIFTY,2024-10-18 13:13:00,24922,24911,24922,24917,9575,2024-10-31 14:30:00,I
239,NIFTY,2024-10-18 13:14:00,24916,24905,24921,24913,21150,2024-10-31 14:30:00,I
240,NIFTY,2024-10-18 13:15:00,24913,24913,24928,24922,10425,2024-10-31 14:30:00,I
241,NIFTY,2024-10-18 13:16:00,24922,24920,24927,24923,3775,2024-10-31 14:30:00,I
242,NIFTY,2024-10-18 13:17:00,24923,24923,24932,24925,5775,2024-10-31 14:30:00,I
243,NIFTY,2024-10-18 13:18:00,24925,24920,24925,24923,2750,2024-10-31 14:30:00,I
244,NIFTY,2024-10-18 13:19:00,24924,24923,24945,24942,6825,2024-10-31 14:30:00,I
245,NIFTY,2024-10-18 13:20:00,24943,24942,24948,24946,5700,2024-10-31 14:30:00,I
246,NIFTY,2024-10-18 13:21:00,24948,24947,24951,24950,11675,2024-10-31 14:30:00,I
247,NIFTY,2024-10-18 13:22:00,24951,24946,24954,24948,12900,2024-10-31 14:30:00,I
248,NIFTY,2024-10-18 13:23:00,24948,24948,24954,24950,8250,2024-10-31 14:30:00,I
249,NIFTY,2024-10-18 13:24:00,24948,24942,24952,24952,4600,2024-10-31 14:30:00,I
250,NIFTY,2024-10-18 13:25:00,24952,24950,24958,24958,19050,2024-10-31 14:30:00,I
251,NIFTY,2024-10-18 13:26:00,24957,24945,24958,24947,12875,2024-10-31 14:30:00,I
252,NIFTY,2024-10-18 13:27:00,24947,24944,24955,24953,3850,2024-10-31 14:30:00,I
253,NIFTY,2024-10-18 13:28:00,24953,24950,24955,24954,7800,2024-10-31 14:30:00,I
254,NIFTY,2024-10-18 13:29:00,24954,24951,24956,24954,3475,2024-10-31 14:30:00,I
255,NIFTY,2024-10-18 13:30:00,24954,24948,24956,24948,8750,2024-10-31 14:30:00,I
256,NIFTY,2024-10-18 13:31:00,24948,24940,24949,24945,4675,2024-10-31 14:30:00,I
257,NIFTY,2024-10-18 13:32:00,24945,24944,24950,24947,3400,2024-10-31 14:30:00,I
258,NIFTY,2024-10-18 13:33:00,24950,24949,24957,24955,6100,2024-10-31 14:30:00,I
259,NIFTY,2024-10-18 13:34:00,24957,24957,24973,24965,91700,2024-10-31 14:30:00,I
260,NIFTY,2024-10-18 13:35:00,24965,24960,24971,24960,11150,2024-10-31 14:30:00,I
261,NIFTY,2024-10-18 13:36:00,24960,24960,24970,24970,6050,2024-10-31 14:30:00,I
262,NIFTY,2024-10-18 13:37:00,24970,24958,24973,24962,6350,2024-10-31 14:30:00,I
263,NIFTY,2024-10-18 13:38:00,24964,24958,24968,24958,5000,2024-10-31 14:30:00,I
264,NIFTY,2024-10-18 13:39:00,24958,24955,24965,24955,5525,2024-10-31 14:30:00,I
265,NIFTY,2024-10-18 13:40:00,24955,24955,24960,24955,3850,2024-10-31 14:30:00,I
266,NIFTY,2024-10-18 13:41:00,24955,24949,24956,24956,12300,2024-10-31 14:30:00,I
267,NIFTY,2024-10-18 13:42:00,24956,24956,24963,24961,4750,2024-10-31 14:30:00,I
268,NIFTY,2024-10-18 13:43:00,24961,24961,24970,24967,6400,2024-10-31 14:30:00,I
269,NIFTY,2024-10-18 13:44:00,24968,24967,24970,24967,7325,2024-10-31 14:30:00,I
270,NIFTY,2024-10-18 13:45:00,24970,24965,24989,24984,41250,2024-10-31 14:30:00,I
271,NIFTY,2024-10-18 13:46:00,24982,24982,24996,24993,44025,2024-10-31 14:30:00,I
272,NIFTY,2024-10-18 13:47:00,24993,24980,24994,24985,24225,2024-10-31 14:30:00,I
