,id,uid,sid,sname,time,key,value,date_time
0,7059,9263,297,Delta,2025-03-06,StdlSeries,"06-03-2025|544.05,541.15,539.75,544.05,541.05,542.05,543.40,550.1,550.05,552.70,553.80,554.2,555.45,554.95,557.75,565.25,568.20,572.65,569.85,570.35,568.95,570,570.55,571.65,569.65,570.55,570.10,567.90,565.60,567.40,563.3,566.9,569.05,567.8,567,567.25,566.5,563.55,561.05,562.6,561.95,560.35,562.85,558.75,560.05,560,559.70,558.4,556.65,557.30,546.80,546.80,547.35,549,552.2,555.95,552.65,551.10,551.5,550.65,546.8,545.60,546.8,545.45,544.55,544.10,542.2,542.70,548.25,549.60,548.75,546.2,545.9,543.45,543.9,544.35,542.7,543.95,544.0,545.00,543.9,544.2,542.85,543.15,542.4,542.80,541.5,543.40,542.30,541.00,541.90,539.35,537.85,538.65,539.65,539.05,539.0,540.35,539.6,538.65,538.85,538.2,537.85,537.6,537.35,537.4,537.9,537.8,536.75,537.45,537.1,534.4,544.9,541.35,541.9,545.25,542.95,541.1,545.70,543.85,544.5,543.4,544.4,541.3,542.65,542.85,545.2,545.15,548.05,546.35,546.2,547.6,556.25,548.00,549.85,558.90,549.45,557.8,549.6,546.9,545.30,543.4,545.35,543.3,543.30,542.85,543.8,543.35,540.85,542.05,541.10,540.5,539.75,541.65,541.05,541.00,540.6,542.3,541.4,542.35,541.8,542.40,542.65,543.15,545.35,545.60,545.85,545.55,547.95,545.65,545.25,544.35,544.65,544.60,543.45,544.85,544.85,544.25,547.2,549.95,546.35,546.85,549.6,548.55,547.95,549.05,549.05,548.70,548.15,548.85,547.65,549,548.2,547.90,547.9,537.3,540.05,537.25,547.55,547.05,545.85,546.20,548.30,548.90,539.15,541.20,537.75,549.3,540.0,550.45,549.95,551.75,552.95,543.05,544.00,544.05,546.6,546.25,546.45,545.9,544.7,545.05,544.2,543.75,554.35,543.5,544.25,543,543.95,543.75,542,544.05,540.25,542.1,543.35,543.20,543.85,544.00,543.2,543.90,543.55,542.60,542.4,541.55,542.2,542.1,541.5,540.6,540.2,541.65,542.75,541.35,541.4,541.50,542.00,540.3,542.10,543.15,542,543.9,544.3,540.25,541.9,541.35,541.70,541.9,540.55,542.7,544.4,544.6,546.30,546.25,546.3,546.5,545.5,544.65,545.7,545.15,545.65,546.85,546.45,546.9,548.35,548.65,547.25,549.7,548.15,549.15,549.95,547.95,548.95,548.2,548.45,548.15,550.75,549.70,548.90,548.6,547.75,547.95,546.65,547.7,547.6,549.05,548.35,547.40,548.45,548.85,548.75,549.20,548.35,548.35,549.4,548.75,548.45,546.35,546.25,549.25,547.55,549.50,547.95,548.00,547.9,549.2,549.9,549.9,551.6,553.4,554.25,553.05,553.1,554.15,553.50,552.55,551.2,550.4,551.65,550.3,549.70,548.15,548.15,548.35,548.55,550.85,551.9,553.00,553.1,553.65,553.85,552.15,551.35,551.85,550.65,549.95,552.10,551.70,549.00,547.8,547.75,547.60,549.55,550.65,551.15,550.9,551.2,550.3,549.1,548.5,548.40,547.25,548.30,548.35,548.1,548.3,549.05",2025-03-06 18:18:34.392422
1,7062,9263,298,Delta,2025-03-06,StdlSeries,"06-03-2025|115.15,104.4,100.75,100.7,96.75,105.6,106.25,124.4,120.35,129.10,123.20,127.6,125.4,123.85,124.7,124.55,122.35,120.00,123.05,122.20,121.70,123.50,125.4,124.80,123.55,122.70,121.80,115.35,110.0,108.05,105.95,110.4,118.2,122.6,121.15,120.90,121.8,125.5,114.45,113.65,110.6,108.70,110.75,106.25,105.05,103.65,100.4,99.85,99.9,101.25,111.1,109.35,107.15,99.7,99.0,101.3,96.05,91.45,88.00,89.70,94.85,107.05,100.05,108.45,106.50,95.15,93.20,90.30,87.95,87.60,86.05,86.1,88.4,89.35,100.05,99.3,97.95,93.7,89.50,94.75,95.75,92.50,91.35,90.0,90.00,94.05,88.5,91.10,88.95,87.80,85.65,85.85,81.35,86.00,84.9,84.75,81.55,81.75,82.25,81.85,82.15,78.7,78.55,79,78.35,74.45,74.9,73.0,74.55,72.6,77.80,101.45,86.95,82.0,79.0,79.7,79.8,80.40,89.2,88.75,86.9,84.45,85.3,82.50,83.65,89.25,92.35,110.85,115.7,117.9,110.35,107.35,109.6,108.20,109.75,112.85,110.0,109.45,107.45,104.35,101.75,101.50,99.40,99.95,97.8,96.8,96.60,95.75,92.6,87.65,84.65,83.25,78.85,80.65,80.05,85.7,83.75,80.8,80.5,79.45,79.40,78.65,81.75,85.80,87.15,87.65,86.7,91.25,92.65,91.9,87.30,86.40,86.05,82.5,82.20,81.65,81.55,81.2,81.45,80.8,82.5,83.0,85.15,85.50,84.15,85.2,87.05,84.9,87.9,85.30,82.5,85.85,85.75,83.55,80.15,85.1,85.8,83.15,81.35,79.10,80.90,77.35,78.05,78.90,86.4,87.60,88.0,84.7,85.9,84.40,81.70,84.05,87.3,89.70,88.95,85.15,85.95,91.20,89.45,88.3,86.3,89.40,89.15,91.75,90.15,90.55,90.25,90.1,84.25,80.45,80.45,80.85,77.0,74.40,73.9,74.40,73.4,72.5,72.85,73.35,71.95,71.9,70.65,63.45,64.5,64.7,70.80,67.45,61.10,59.6,58.05,59.15,58.85,56.2,59.10,59.7,63.35,55.8,56.15,56.55,56.4,53.70,53.25,51.1,49.65,48.65,49.40,50.6,50.75,47.95,50.9,46.55,47.50,47.70,49.95,46.65,46.90,48.25,53.45,48.75,46.75,45.3,46.35,46.4,45.30,46.10,45.2,46.30,47.25,43.55,43.70,40.35,43.00,40.55,40.85,39.45,39.10,40.2,43.80,35.05,36.1,36.35,37.1,35.70,34.40,36.10,36.05,34.75,35.6,34.15,36.05,33.1,32.25,31.9,36.20,30.75,30.75,36.9,35.70,36.35,36.05,34.40,33.45,34.30,33.90,32.90,47.7,45.5,46.85,45.25,43.65,48.25,46.15,45.85,43.65,44.85,42.00,36.1,36.2,32.85,35.95,38.3,38.2,43.75,46.65,47.15,49.90,48.10,47.85,49.0,49.2,48.10,48.1,46.4,44.6,41.65,40.80,42.3,45.55,45.20,43.50,44.45,45.2,45.80,45.20,45.40,44.65,44.85,45.40,45.50,45.10,44.95,44.70,44.90,44.65",2025-03-06 18:18:34.392422
2,7063,9263,299,Delta,2025-03-06,StdlSeries,"06-03-2025|690.95,689.90,679.85,684.80,680.7,670.95,692.1,686.95,698.30,698.45,690.95,688.6,694.95,692.35,691.75,694.30,689.20,701.1,697.95,701.45,701.40,706.85,707.05,702.75,709.80,707.25,706.65,705.35,705.35,703.85,697.7,708.3,710.15,711.65,711.20,708.25,712.85,703.5,706.10,705.55,704.6,701.8,708.95,701.8,701.45,703.75,699.15,698.95,700.80,690.20,697.6,688.95,691.60,693.80,695.70,689.35,692.30,691.15,689.25,695.25,696.05,689.5,689.35,684.85,686.25,685.40,686.95,691.15,686.20,687.05,690.6,690.6,689.2,687.15,688.70,679.75,680.7,684,685.55,689.4,684.3,682.10,685.50,683.2,685.65,687.05,687.65,686.45,682.1,682.0,677.95,683.50,677.65,683.15,683.15,677.35,679.95,680.15,677.50,679.50,679.65,677.10,682.25,682.25,678.1,680.2,678.05,683.6,679.9,678.7,680.75,685.85,684.65,676.45,692.1,686.30,686.00,685.70,686.75,689.4,683.50,684.65,681.6,682.95,685.00,686.00,685,688.50,694.6,685.4,688.1,691.8,693.9,700.3,696.3,703.45,694.25,691.35,694.8,696.15,687.75,691.1,686.95,688.15,686.35,686.50,686.50,686.50,685.30,684.90,681.5,681.65,681.85,685.25,683.3,684.45,682.5,683.20,681.9,680.95,679.2,681.3,676.5,678.45,681.45,678.0,683.0,681.75,685.3,686.25,687.45,685.85,680.80,682.45,683.05,682.85,682.85,680.8,678.75,680.8,683.65,683.7,683.6,682.25,682.25,679.05,681.15,681.3,682.8,682.8,686.15,684.25,684.1,683.25,685.95,681.8,683.95,682.55,682.20,683.05,681.45,682.15,683.5,681.65,678.05,680.5,683.75,684.30,682.55,688.30,680.35,682.8,685.9,681.4,682.70,680.25,686.4,686.4,686.95,682.75,682.75,682.40,683.30,685.55,684.7,687.65,682.4,685.55,685.05,687.9,684.9,681.85,682.90,682.70,683.3,682.0,682.65,680.5,680.5,677.3,685.7,680.10,676.45,680.15,680.15,677.75,680.45,679.35,683.1,683.7,683.7,683.7,683.7,685.9,683.8,683.35,681.4,683.1,678.95,679.3,677.65,676.55,678.05,676.20,675.75,678.80,677.95,679.05,684.2,684.35,679.35,682.90,681.85,681.85,680.4,681.90,680.75,685.1,685.65,681.35,681.2,682.6,682.65,684.15,682.7,681.85,683.40,684.45,681.55,681.45,681.45,680.20,683.80,681.55,683.55,683.55,684.90,680.2,677.2,676.95,679.8,679.65,682.05,680.95,678.4,677.90,680.00,677.90,677.60,680.25,684.85,683.25,679.95,677.5,679.45,675.15,679.95,676.7,680.9,682,681.8,678.6,679.15,680.85,680.45,678.65,677.25,680.2,681.50,679.35,680.90,681.2,683.5,681.8,681,681.15,678.7,679.65,680.35,678.8,678,677.5,674.3,679.7,676.00,675.05,678.95,676.4,674.35,676.65,676.65,676.75,675.6,674.95,677.15,676.10,675.5,673.35,675.85,678.05,676.1,676.35,677.95,675.55,677.95,682.55,681.15,677.1,678.15,676.05,676.55,676.30,677.7,673.4,674.45",2025-03-06 18:18:34.392422
3,7072,9263,296,Delta,2025-03-06,StdlSeries,"06-03-2025|1400.70,1395.4,1392.5,1393.5,1394.35,1401.65,1423.1,1425.4,1425.2,1426.25,1425.4,1427.80,1433.05,1429.20,1427.95,1436.45,1445.75,1446.8,1443.05,1449.30,1449.0,1449.25,1448.45,1446.5,1447.1,1447.95,1450.55,1444.80,1436.85,1437.95,1440.05,1444.95,1450.3,1458.6,1450.55,1448.55,1450.10,1442.2,1438.55,1433.05,1441,1440.05,1439.10,1424.85,1428.8,1424.5,1424.35,1422.05,1419.45,1419.1,1408,1408.85,1409.00,1414,1413.35,1415.65,1416.1,1409.75,1407,1408.2,1407.6,1408.55,1407.2,1405.00,1400.85,1400.15,1402.75,1395.65,1399.1,1399.55,1409.95,1406.4,1400.25,1407.35,1398.85,1404.0,1401.85,1411,1415.05,1405.45,1415,1404.35,1398.85,1399.25,1405.50,1400.6,1399.05,1398.05,1396.25,1395.10,1396.60,1395.20,1393.6,1401.3,1394.5,1400.80,1399.85,1402.2,1402.95,1399.95,1400.40,1396.65,1399.7,1400.00,1397.55,1400.80,1400.45,1399.2,1396.4,1398.95,1397.5,1385.7,1399.75,1396.00,1398.0,1402.3,1400.95,1395.75,1395.85,1395.95,1395.70,1395.45,1395.05,1396.3,1396.80,1397,1403.5,1414,1415.65,1419.65,1414.35,1421.85,1433.85,1423.70,1423.5,1428.80,1428.6,1423.00,1418.6,1412.85,1413.75,1407.1,1407.5,1407.55,1403.9,1409.9,1412.6,1408.3,1402.55,1402.8,1397.60,1392.5,1388.95,1395.15,1393.00,1389,1383.55,1389.9,1389.65,1388.0,1388.25,1392.05,1393.65,1398.05,1401.55,1397.05,1397.55,1399.55,1396.90,1394.65,1396.35,1394.7,1395.70,1397.40,1397.10,1401.1,1398.6,1398.85,1398.75,1400.35,1403.65,1392.70,1392.70,1390.45,1399.65,1402.75,1404.2,1397.15,1396.5,1393.0,1396.20,1391.75,1391.15,1391.35,1392.3,1391.40,1393.1,1395.05,1393.45,1401.70,1397.15,1400.95,1394.85,1400.6,1392.5,1393.25,1395.15,1395.95,1395.45,1394.30,1399.45,1403.65,1402.35,1403.5,1399.60,1398.7,1396.05,1401.4,1403.15,1400.95,1395.95,1395.7,1398.85,1401,1402.75,1403.45,1395.00,1399.5,1398.00,1398.65,1393.9,1395.35,1389.7,1391.4,1390,1393.60,1391.30,1391.40,1392.0,1389.75,1390,1389.20,1391.75,1386.9,1387.60,1385.60,1387.30,1390.5,1384.75,1385.50,1386.5,1388.7,1384.55,1387.1,1394.15,1392.35,1390.65,1387.75,1393.0,1391.60,1384.9,1389.20,1386.5,1387.35,1388.1,1385.65,1388.20,1390,1396,1397,1391.90,1391.1,1393.5,1395.8,1393.30,1394.4,1392.95,1392.2,1392.35,1394,1393.5,1399.00,1400.7,1400.15,1399,1402.0,1402.05,1404.5,1397.55,1396.2,1398.60,1397.40,1395.4,1394.75,1397.70,1394.35,1393.25,1392.5,1395.15,1391.00,1392.30,1394.2,1394.5,1392.85,1392.65,1391.70,1392.45,1394.00,1395.3,1395.6,1398.45,1394.8,1394.95,1394.60,1394.75,1392,1392.7,1396.40,1398.00,1400.55,1399.85,1399.9,1397.60,1398.75,1396.5,1396.50,1403.15,1405.7,1404,1404.6,1403.0,1401.15,1402.3,1405.1,1402.95,1404.9,1401.45,1402.60,1400.05,1395.2,1397,1397.85,1393.65,1398.9,1396.95,1397.4,1396.85,1394.3,1401.1,1398.65,1396.45,1398.15,1401.30,1401.05,1400.25,1399.05,1397.75,1392.95,1397.65,1397.15,1401.15,1402.45,1403.10,1405.2,1405.05,1406.70,1400.65,1399.45,1400.85,1402.2,1398.7,1396.45,1398.20,1399.2,1395.35",2025-03-06 18:18:34.392422
4,7074,9263,300,Delta,2025-03-06,StdlSeries,"06-03-2025|540.15,548.5,541.70,545.55,544.35,541.85,546.55,547.5,545.05,541.10,535.2,540.5,535.75,536.90,535.70,538.9,546.55,552.9,551.2,552.15,546.35,545.35,543.1,540.2,543.60,543.15,545.70,544.9,549.2,549.65,549.2,545.35,541.30,541.50,554.9,555.15,542.9,542.80,542.90,536.95,538.15,541.05,539.70,537.3,533.95,532.75,538.9,539.75,536.6,535.85,538.90,537.25,537.50,542.10,544.8,541.95,540.6,536.60,538.55,538.9,539.25,541.25,539.1,538.95,542.65,542.25,537.65,541,541.8,540.5,540.7,529.40,541.00,538.8,534.10,538,536.75,539.35,532.8,534.1,535,534.1,534.35,533.6,534.8,530.05,528.4,533.60,531.85,532.6,533.00,530.65,533,533.3,534.0,533.5,534.15,534.95,537.45,538,537.15,539,538.25,538.25,537,539.10,537.85,537.35,536.95,536.40,534.95,530,527.35,529.7,527.85,530.95,532.05,529.90,528.65,529.80,523.7,527.95,528.95,527.45,528.45,529.4,532,533.80,529.15,544.0,544.55,543.6,539.7,541.4,536.05,537.40,539.5,539.15,538.80,535.7,537.20,535.0,540.45,538.65,539.55,537.65,539.55,534.70,535.9,537.7,539.5,536.6,536.8,535.95,539.05,535.65,536.35,538.35,534.3,536.15,537.9,538.8,535.1,537.95,536.25,536.10,539.9,538.5,536.6,538.05,537.6,536.55,537.4,535.45,539.1,539.40,539.00,536.75,534.80,533.9,535.4,533.35,534.7,534.60,538.35,534.65,529.95,533.35,535.5,536.30,536.2,533.1,534.15,535.35,532.70,525.35,523.35,525.45,526.3,533.3,525.4,525,525.25,523.00,523.95,523.35,521.75,517.65,523.25,522.9,524.00,531.9,534.7,523.35,522.45,521.25,524.15,522.4,518.9,522.8,522.8,523.20,522.05,520.10,519.5,519.35,520.8,520.6,520.1,516.9,522.95,523.6,518.00,521.3,523.4,521.95,519.25,519.7,519.3,529.80,534.05,534.70,530.75,532.9,532.9,530.0,532.65,528,532.15,534.6,532.00,535.85,531.75,532.60,531.00,533.40,529.70,522.6,519.9,519.0,519.80,522.95,519.0,516.3,520.4,518.20,523.05,523.95,522.45,521.55,523.75,520.00,518.85,518.25,517.9,519.45,520.2,517.15,518.8,520,522.35,522.6,522.6,519.65,522.65,523.7,524.8,521.75,521.05,520.6,528.6,523.9,525,525,523.95,522.7,519.80,521.00,524.25,524.1,523.9,523.35,524.05,523.55,526.35,525.05,525.05,524.15,538.85,539.65,541,541.85,541.90,540.65,540.50,539.2,539.50,539.25,537.60,539.60,540.2,541.65,543.75,543.55,543.55,545.20,535.1,533.90,544.35,534.2,543.25,533.30,537.15,537.65,537.50,537.9,537.75,551.4,552,551.45,551.1,550.45,550.20,548.50,553.2,552.05,550.9,549.25,549.15,550.05,553.40,554.20,553.65,552.30,555.75,555.25,554.3,554,554.00,558.15,555.05,556.85,554.50,553.85,554.35,553.0,554.1,552.15,553.35,553,553.85,555.8,556.65,552.35,554",2025-03-06 18:18:34.392422
