,symbol,date_timestamp,open,low,high,close,volume,expiry,expiry_type
41,NIFTY,2024-10-16 09:56:00,25178,25170,25182,25173,25675,2024-10-31 14:30:00,I
42,NIFTY,2024-10-16 09:57:00,25173,25156,25173,25157,13500,2024-10-31 14:30:00,I
43,NIFTY,2024-10-16 09:58:00,25157,25155,25167,25156,10175,2024-10-31 14:30:00,I
44,NIFTY,2024-10-16 09:59:00,25157,25155,25166,25158,10700,2024-10-31 14:30:00,I
45,NIFTY,2024-10-16 10:00:00,25158,25143,25159,25152,17875,2024-10-31 14:30:00,I
46,NIFTY,2024-10-16 10:01:00,25152,25145,25153,25146,15125,2024-10-31 14:30:00,I
47,NIFTY,2024-10-16 10:02:00,25146,25146,25157,25155,8825,2024-10-31 14:30:00,I
48,NIFTY,2024-10-16 10:03:00,25155,25150,25159,25152,8200,2024-10-31 14:30:00,I
49,NIFTY,2024-10-16 10:04:00,25150,25138,25150,25138,12550,2024-10-31 14:30:00,I
50,NIFTY,2024-10-16 10:05:00,25138,25130,25143,25142,12350,2024-10-31 14:30:00,I
51,NIFTY,2024-10-16 10:06:00,25140,25125,25140,25130,10800,2024-10-31 14:30:00,I
52,NIFTY,2024-10-16 10:07:00,25136,25132,25143,25135,9175,2024-10-31 14:30:00,I
53,NIFTY,2024-10-16 10:08:00,25139,25133,25142,25138,7075,2024-10-31 14:30:00,I
54,NIFTY,2024-10-16 10:09:00,25142,25139,25155,25154,6825,2024-10-31 14:30:00,I
55,NIFTY,2024-10-16 10:10:00,25153,25153,25160,25155,6225,2024-10-31 14:30:00,I
56,NIFTY,2024-10-16 10:11:00,25155,25151,25156,25152,4000,2024-10-31 14:30:00,I
57,NIFTY,2024-10-16 10:12:00,25152,25150,25157,25150,8250,2024-10-31 14:30:00,I
58,NIFTY,2024-10-16 10:13:00,25150,25139,25154,25146,4025,2024-10-31 14:30:00,I
59,NIFTY,2024-10-16 10:14:00,25140,25139,25148,25141,3150,2024-10-31 14:30:00,I
60,NIFTY,2024-10-16 10:15:00,25141,25138,25149,25141,3875,2024-10-31 14:30:00,I
61,NIFTY,2024-10-16 10:16:00,25141,25141,25153,25141,6125,2024-10-31 14:30:00,I
62,NIFTY,2024-10-16 10:17:00,25142,25141,25149,25149,8850,2024-10-31 14:30:00,I
63,NIFTY,2024-10-16 10:18:00,25149,25148,25158,25155,4575,2024-10-31 14:30:00,I
64,NIFTY,2024-10-16 10:19:00,25152,25151,25158,25155,3100,2024-10-31 14:30:00,I
65,NIFTY,2024-10-16 10:20:00,25155,25145,25156,25145,5950,2024-10-31 14:30:00,I
66,NIFTY,2024-10-16 10:21:00,25145,25140,25150,25140,2650,2024-10-31 14:30:00,I
67,NIFTY,2024-10-16 10:22:00,25145,25133,25146,25140,11450,2024-10-31 14:30:00,I
68,NIFTY,2024-10-16 10:23:00,25143,25136,25144,25139,4325,2024-10-31 14:30:00,I
69,NIFTY,2024-10-16 10:24:00,25139,25136,25145,25140,7350,2024-10-31 14:30:00,I
70,NIFTY,2024-10-16 10:25:00,25140,25133,25143,25133,8950,2024-10-31 14:30:00,I
71,NIFTY,2024-10-16 10:26:00,25133,25133,25140,25138,1575,2024-10-31 14:30:00,I
72,NIFTY,2024-10-16 10:27:00,25137,25134,25144,25137,4600,2024-10-31 14:30:00,I
73,NIFTY,2024-10-16 10:28:00,25137,25125,25139,25130,8025,2024-10-31 14:30:00,I
74,NIFTY,2024-10-16 10:29:00,25133,25130,25135,25134,4975,2024-10-31 14:30:00,I
75,NIFTY,2024-10-16 10:30:00,25132,25128,25136,25129,10575,2024-10-31 14:30:00,I
76,NIFTY,2024-10-16 10:31:00,25133,25125,25133,25126,8250,2024-10-31 14:30:00,I
77,NIFTY,2024-10-16 10:32:00,25126,25126,25134,25133,1825,2024-10-31 14:30:00,I
78,NIFTY,2024-10-16 10:33:00,25133,25125,25133,25129,3600,2024-10-31 14:30:00,I
79,NIFTY,2024-10-16 10:34:00,25125,25125,25130,25130,1850,2024-10-31 14:30:00,I
80,NIFTY,2024-10-16 10:35:00,25130,25127,25137,25135,3475,2024-10-31 14:30:00,I
81,NIFTY,2024-10-16 10:36:00,25137,25135,25140,25137,2825,2024-10-31 14:30:00,I
82,NIFTY,2024-10-16 10:37:00,25137,25127,25137,25127,3900,2024-10-31 14:30:00,I
83,NIFTY,2024-10-16 10:38:00,25129,25125,25129,25129,4250,2024-10-31 14:30:00,I
84,NIFTY,2024-10-16 10:39:00,25129,25111,25129,25112,23925,2024-10-31 14:30:00,I
85,NIFTY,2024-10-16 10:40:00,25115,25105,25115,25115,18850,2024-10-31 14:30:00,I
86,NIFTY,2024-10-16 10:41:00,25115,25105,25115,25105,9450,2024-10-31 14:30:00,I
87,NIFTY,2024-10-16 10:42:00,25110,25103,25111,25104,7400,2024-10-31 14:30:00,I
88,NIFTY,2024-10-16 10:43:00,25105,25103,25109,25106,8075,2024-10-31 14:30:00,I
89,NIFTY,2024-10-16 10:44:00,25109,25104,25110,25105,6100,2024-10-31 14:30:00,I
90,NIFTY,2024-10-16 10:45:00,25106,25105,25111,25108,11600,2024-10-31 14:30:00,I
91,NIFTY,2024-10-16 10:46:00,25108,25105,25114,25112,3900,2024-10-31 14:30:00,I
92,NIFTY,2024-10-16 10:47:00,25111,25110,25116,25110,4625,2024-10-31 14:30:00,I
93,NIFTY,2024-10-16 10:48:00,25110,25103,25113,25103,5350,2024-10-31 14:30:00,I
94,NIFTY,2024-10-16 10:49:00,25103,25100,25104,25104,9375,2024-10-31 14:30:00,I
95,NIFTY,2024-10-16 10:50:00,25104,25103,25111,25110,7200,2024-10-31 14:30:00,I
96,NIFTY,2024-10-16 10:51:00,25110,25100,25111,25100,22075,2024-10-31 14:30:00,I
97,NIFTY,2024-10-16 10:52:00,25101,25100,25105,25104,4350,2024-10-31 14:30:00,I
98,NIFTY,2024-10-16 10:53:00,25104,25101,25108,25103,6975,2024-10-31 14:30:00,I
99,NIFTY,2024-10-16 10:54:00,25101,25086,25102,25090,23125,2024-10-31 14:30:00,I
100,NIFTY,2024-10-16 10:55:00,25094,25090,25101,25098,3725,2024-10-31 14:30:00,I
101,NIFTY,2024-10-16 10:56:00,25098,25091,25099,25095,9350,2024-10-31 14:30:00,I
102,NIFTY,2024-10-16 10:57:00,25095,25092,25097,25092,6750,2024-10-31 14:30:00,I
103,NIFTY,2024-10-16 10:58:00,25092,25090,25100,25096,8300,2024-10-31 14:30:00,I
104,NIFTY,2024-10-16 10:59:00,25096,25096,25117,25115,6375,2024-10-31 14:30:00,I
105,NIFTY,2024-10-16 11:00:00,25115,25110,25122,25120,8050,2024-10-31 14:30:00,I
106,NIFTY,2024-10-16 11:01:00,25121,25115,25122,25121,8950,2024-10-31 14:30:00,I
107,NIFTY,2024-10-16 11:02:00,25120,25107,25121,25107,9250,2024-10-31 14:30:00,I
108,NIFTY,2024-10-16 11:03:00,25112,25102,25112,25108,4325,2024-10-31 14:30:00,I
109,NIFTY,2024-10-16 11:04:00,25108,25103,25109,25103,1850,2024-10-31 14:30:00,I
110,NIFTY,2024-10-16 11:05:00,25102,25096,25103,25100,7500,2024-10-31 14:30:00,I
111,NIFTY,2024-10-16 11:06:00,25101,25096,25105,25097,2550,2024-10-31 14:30:00,I
112,NIFTY,2024-10-16 11:07:00,25096,25094,25105,25100,7100,2024-10-31 14:30:00,I
113,NIFTY,2024-10-16 11:08:00,25099,25090,25105,25090,5725,2024-10-31 14:30:00,I
114,NIFTY,2024-10-16 11:09:00,25090,25090,25095,25092,4775,2024-10-31 14:30:00,I
115,NIFTY,2024-10-16 11:10:00,25092,25083,25094,25083,20275,2024-10-31 14:30:00,I
116,NIFTY,2024-10-16 11:11:00,25083,25083,25092,25090,12900,2024-10-31 14:30:00,I
117,NIFTY,2024-10-16 11:12:00,25090,25085,25094,25093,8550,2024-10-31 14:30:00,I
118,NIFTY,2024-10-16 11:13:00,25089,25089,25096,25091,2950,2024-10-31 14:30:00,I
119,NIFTY,2024-10-16 11:14:00,25095,25089,25096,25090,6025,2024-10-31 14:30:00,I
120,NIFTY,2024-10-16 11:15:00,25090,25065,25093,25065,40100,2024-10-31 14:30:00,I
121,NIFTY,2024-10-16 11:16:00,25063,25047,25063,25054,82225,2024-10-31 14:30:00,I
122,NIFTY,2024-10-16 11:17:00,25057,25039,25057,25039,44000,2024-10-31 14:30:00,I
123,NIFTY,2024-10-16 11:18:00,25043,25030,25046,25044,40000,2024-10-31 14:30:00,I
124,NIFTY,2024-10-16 11:19:00,25044,25038,25051,25046,17600,2024-10-31 14:30:00,I
125,NIFTY,2024-10-16 11:20:00,25050,25042,25052,25042,20675,2024-10-31 14:30:00,I
126,NIFTY,2024-10-16 11:21:00,25044,25041,25053,25050,14375,2024-10-31 14:30:00,I
127,NIFTY,2024-10-16 11:22:00,25048,25042,25053,25042,17050,2024-10-31 14:30:00,I
128,NIFTY,2024-10-16 11:23:00,25042,25040,25050,25041,18600,2024-10-31 14:30:00,I
129,NIFTY,2024-10-16 11:24:00,25041,25036,25049,25047,20050,2024-10-31 14:30:00,I
130,NIFTY,2024-10-16 11:25:00,25046,25041,25048,25041,7850,2024-10-31 14:30:00,I
131,NIFTY,2024-10-16 11:26:00,25042,25041,25048,25047,5550,2024-10-31 14:30:00,I
132,NIFTY,2024-10-16 11:27:00,25047,25031,25049,25034,10550,2024-10-31 14:30:00,I
133,NIFTY,2024-10-16 11:28:00,25034,25026,25035,25035,21900,2024-10-31 14:30:00,I
134,NIFTY,2024-10-16 11:29:00,25034,25017,25035,25019,31400,2024-10-31 14:30:00,I
135,NIFTY,2024-10-16 11:30:00,25021,25018,25023,25019,22425,2024-10-31 14:30:00,I
136,NIFTY,2024-10-16 11:31:00,25018,25010,25020,25017,64025,2024-10-31 14:30:00,I
137,NIFTY,2024-10-16 11:32:00,25020,25017,25029,25025,15125,2024-10-31 14:30:00,I
138,NIFTY,2024-10-16 11:33:00,25027,25024,25033,25027,19625,2024-10-31 14:30:00,I
139,NIFTY,2024-10-16 11:34:00,25027,25027,25028,25027,17250,2024-10-31 14:30:00,I
140,NIFTY,2024-10-16 11:35:00,25027,25018,25027,25020,13300,2024-10-31 14:30:00,I
141,NIFTY,2024-10-16 11:36:00,25021,25020,25027,25021,5875,2024-10-31 14:30:00,I
142,NIFTY,2024-10-16 11:37:00,25020,25016,25023,25017,8600,2024-10-31 14:30:00,I
143,NIFTY,2024-10-16 11:38:00,25017,25017,25022,25018,6375,2024-10-31 14:30:00,I
144,NIFTY,2024-10-16 11:39:00,25018,25012,25018,25015,12025,2024-10-31 14:30:00,I
145,NIFTY,2024-10-16 11:40:00,25015,25006,25022,25006,50375,2024-10-31 14:30:00,I
146,NIFTY,2024-10-16 11:41:00,25006,24990,25007,24991,88100,2024-10-31 14:30:00,I
147,NIFTY,2024-10-16 11:42:00,24991,24990,24997,24994,22300,2024-10-31 14:30:00,I
148,NIFTY,2024-10-16 11:43:00,24998,24994,25003,25003,19750,2024-10-31 14:30:00,I
149,NIFTY,2024-10-16 11:44:00,25002,24998,25006,24998,23450,2024-10-31 14:30:00,I
150,NIFTY,2024-10-16 11:45:00,25000,24986,25000,24989,29225,2024-10-31 14:30:00,I
151,NIFTY,2024-10-16 11:46:00,24990,24989,24997,24992,18000,2024-10-31 14:30:00,I
152,NIFTY,2024-10-16 11:47:00,24992,24987,24995,24987,11200,2024-10-31 14:30:00,I
153,NIFTY,2024-10-16 11:48:00,24993,24969,24993,24974,74900,2024-10-31 14:30:00,I
154,NIFTY,2024-10-16 11:49:00,24974,24974,24987,24980,18225,2024-10-31 14:30:00,I
155,NIFTY,2024-10-16 11:50:00,24986,24975,24986,24986,9300,2024-10-31 14:30:00,I
156,NIFTY,2024-10-16 11:51:00,24985,24981,24995,24995,16350,2024-10-31 14:30:00,I
157,NIFTY,2024-10-16 11:52:00,24990,24990,25001,24999,24200,2024-10-31 14:30:00,I
158,NIFTY,2024-10-16 11:53:00,24999,24997,25007,25001,17950,2024-10-31 14:30:00,I
159,NIFTY,2024-10-16 11:54:00,25001,25001,25009,25005,12825,2024-10-31 14:30:00,I
160,NIFTY,2024-10-16 11:55:00,25008,25005,25012,25005,25925,2024-10-31 14:30:00,I
161,NIFTY,2024-10-16 11:56:00,25005,25000,25012,25006,19600,2024-10-31 14:30:00,I
162,NIFTY,2024-10-16 11:57:00,25011,25006,25018,25017,15425,2024-10-31 14:30:00,I
163,NIFTY,2024-10-16 11:58:00,25015,25010,25019,25016,6650,2024-10-31 14:30:00,I
164,NIFTY,2024-10-16 11:59:00,25016,25011,25016,25015,8175,2024-10-31 14:30:00,I
165,NIFTY,2024-10-16 12:00:00,25013,25011,25019,25011,8625,2024-10-31 14:30:00,I
166,NIFTY,2024-10-16 12:01:00,25010,25007,25012,25010,4375,2024-10-31 14:30:00,I
167,NIFTY,2024-10-16 12:02:00,25010,25007,25014,25008,5825,2024-10-31 14:30:00,I
168,NIFTY,2024-10-16 12:03:00,25008,24998,25011,25004,11700,2024-10-31 14:30:00,I
169,NIFTY,2024-10-16 12:04:00,25004,24998,25005,25002,9225,2024-10-31 14:30:00,I
170,NIFTY,2024-10-16 12:05:00,24999,24995,25001,24996,10225,2024-10-31 14:30:00,I
171,NIFTY,2024-10-16 12:06:00,24996,24995,25000,24999,5400,2024-10-31 14:30:00,I
172,NIFTY,2024-10-16 12:07:00,25006,25002,25017,25011,6850,2024-10-31 14:30:00,I
173,NIFTY,2024-10-16 12:08:00,25014,25010,25018,25017,4450,2024-10-31 14:30:00,I
174,NIFTY,2024-10-16 12:09:00,25017,25014,25020,25020,5925,2024-10-31 14:30:00,I
175,NIFTY,2024-10-16 12:10:00,25020,25013,25020,25019,3050,2024-10-31 14:30:00,I
176,NIFTY,2024-10-16 12:11:00,25018,25014,25025,25022,8075,2024-10-31 14:30:00,I
177,NIFTY,2024-10-16 12:12:00,25022,25010,25022,25010,8250,2024-10-31 14:30:00,I
178,NIFTY,2024-10-16 12:13:00,25016,25010,25017,25010,7525,2024-10-31 14:30:00,I
179,NIFTY,2024-10-16 12:14:00,25010,25007,25013,25007,2950,2024-10-31 14:30:00,I
180,NIFTY,2024-10-16 12:15:00,25007,25002,25009,25002,30400,2024-10-31 14:30:00,I
181,NIFTY,2024-10-16 12:16:00,25003,25000,25005,25002,5975,2024-10-31 14:30:00,I
182,NIFTY,2024-10-16 12:17:00,25002,24996,25002,24999,9925,2024-10-31 14:30:00,I
183,NIFTY,2024-10-16 12:18:00,24999,24996,25017,25016,4125,2024-10-31 14:30:00,I
184,NIFTY,2024-10-16 12:19:00,25017,25013,25022,25015,10275,2024-10-31 14:30:00,I
185,NIFTY,2024-10-16 12:20:00,25020,25016,25029,25029,8875,2024-10-31 14:30:00,I
186,NIFTY,2024-10-16 12:21:00,25023,25023,25030,25028,14650,2024-10-31 14:30:00,I
187,NIFTY,2024-10-16 12:22:00,25025,25020,25032,25020,11050,2024-10-31 14:30:00,I
188,NIFTY,2024-10-16 12:23:00,25020,25020,25025,25025,9075,2024-10-31 14:30:00,I
189,NIFTY,2024-10-16 12:24:00,25023,25023,25028,25027,1825,2024-10-31 14:30:00,I
190,NIFTY,2024-10-16 12:25:00,25025,25023,25027,25023,6000,2024-10-31 14:30:00,I
191,NIFTY,2024-10-16 12:26:00,25023,25017,25024,25017,3300,2024-10-31 14:30:00,I
192,NIFTY,2024-10-16 12:27:00,25017,25008,25019,25008,3150,2024-10-31 14:30:00,I
193,NIFTY,2024-10-16 12:28:00,25008,25008,25014,25010,2250,2024-10-31 14:30:00,I
194,NIFTY,2024-10-16 12:29:00,25010,25005,25011,25005,2150,2024-10-31 14:30:00,I
195,NIFTY,2024-10-16 12:30:00,25006,25005,25010,25007,5325,2024-10-31 14:30:00,I
196,NIFTY,2024-10-16 12:31:00,25007,25007,25010,25008,1850,2024-10-31 14:30:00,I
197,NIFTY,2024-10-16 12:32:00,25009,24995,25009,24995,9050,2024-10-31 14:30:00,I
198,NIFTY,2024-10-16 12:33:00,24995,24990,24995,24990,12775,2024-10-31 14:30:00,I
199,NIFTY,2024-10-16 12:34:00,24990,24990,24999,24994,2975,2024-10-31 14:30:00,I
200,NIFTY,2024-10-16 12:35:00,24994,24994,25000,24996,2900,2024-10-31 14:30:00,I
201,NIFTY,2024-10-16 12:36:00,24997,24997,25005,25000,2800,2024-10-31 14:30:00,I
202,NIFTY,2024-10-16 12:37:00,25000,25000,25009,25009,2750,2024-10-31 14:30:00,I
203,NIFTY,2024-10-16 12:38:00,25009,25004,25011,25005,3300,2024-10-31 14:30:00,I
204,NIFTY,2024-10-16 12:39:00,25005,25000,25007,25000,2750,2024-10-31 14:30:00,I
205,NIFTY,2024-10-16 12:40:00,25001,24995,25002,24995,5000,2024-10-31 14:30:00,I
206,NIFTY,2024-10-16 12:41:00,24994,24991,24996,24995,5850,2024-10-31 14:30:00,I
207,NIFTY,2024-10-16 12:42:00,24995,24995,24999,24997,3800,2024-10-31 14:30:00,I
208,NIFTY,2024-10-16 12:43:00,24999,24997,25010,25006,3450,2024-10-31 14:30:00,I
209,NIFTY,2024-10-16 12:44:00,25008,25005,25008,25008,4125,2024-10-31 14:30:00,I
210,NIFTY,2024-10-16 12:45:00,25008,25006,25011,25006,5425,2024-10-31 14:30:00,I
211,NIFTY,2024-10-16 12:46:00,25005,25004,25005,25004,1400,2024-10-31 14:30:00,I
212,NIFTY,2024-10-16 12:47:00,25004,25004,25007,25005,1475,2024-10-31 14:30:00,I
213,NIFTY,2024-10-16 12:48:00,25005,25002,25007,25002,2050,2024-10-31 14:30:00,I
214,NIFTY,2024-10-16 12:49:00,25003,25000,25006,25005,2675,2024-10-31 14:30:00,I
215,NIFTY,2024-10-16 12:50:00,25005,25001,25005,25004,1650,2024-10-31 14:30:00,I
216,NIFTY,2024-10-16 12:51:00,25005,25003,25007,25006,1725,2024-10-31 14:30:00,I
217,NIFTY,2024-10-16 12:52:00,25007,25003,25008,25008,1350,2024-10-31 14:30:00,I
218,NIFTY,2024-10-16 12:53:00,25008,25000,25010,25002,4325,2024-10-31 14:30:00,I
219,NIFTY,2024-10-16 12:54:00,25002,25000,25004,25000,1900,2024-10-31 14:30:00,I
220,NIFTY,2024-10-16 12:55:00,25000,25000,25002,25001,2725,2024-10-31 14:30:00,I
221,NIFTY,2024-10-16 12:56:00,25000,24999,25009,25007,4225,2024-10-31 14:30:00,I
222,NIFTY,2024-10-16 12:57:00,25007,25006,25007,25006,1250,2024-10-31 14:30:00,I
223,NIFTY,2024-10-16 12:58:00,25006,25006,25018,25016,4850,2024-10-31 14:30:00,I
224,NIFTY,2024-10-16 12:59:00,25016,25014,25020,25016,2025,2024-10-31 14:30:00,I
225,NIFTY,2024-10-16 13:00:00,25016,25012,25020,25018,3650,2024-10-31 14:30:00,I
226,NIFTY,2024-10-16 13:01:00,25018,25012,25020,25019,4225,2024-10-31 14:30:00,I
227,NIFTY,2024-10-16 13:02:00,25019,25015,25026,25022,7675,2024-10-31 14:30:00,I
228,NIFTY,2024-10-16 13:03:00,25025,25020,25025,25025,3900,2024-10-31 14:30:00,I
229,NIFTY,2024-10-16 13:04:00,25025,25023,25029,25029,8775,2024-10-31 14:30:00,I
230,NIFTY,2024-10-16 13:05:00,25030,25029,25038,25038,9475,2024-10-31 14:30:00,I
231,NIFTY,2024-10-16 13:06:00,25038,25038,25047,25043,19700,2024-10-31 14:30:00,I
232,NIFTY,2024-10-16 13:07:00,25043,25034,25043,25035,9750,2024-10-31 14:30:00,I
233,NIFTY,2024-10-16 13:08:00,25037,25036,25042,25039,4325,2024-10-31 14:30:00,I
234,NIFTY,2024-10-16 13:09:00,25040,25037,25042,25038,2025,2024-10-31 14:30:00,I
235,NIFTY,2024-10-16 13:10:00,25038,25038,25045,25044,4050,2024-10-31 14:30:00,I
236,NIFTY,2024-10-16 13:11:00,25044,25041,25047,25045,8950,2024-10-31 14:30:00,I
237,NIFTY,2024-10-16 13:12:00,25044,25043,25050,25050,12900,2024-10-31 14:30:00,I
238,NIFTY,2024-10-16 13:13:00,25051,25049,25054,25051,7925,2024-10-31 14:30:00,I
239,NIFTY,2024-10-16 13:14:00,25052,25050,25054,25050,12450,2024-10-31 14:30:00,I
240,NIFTY,2024-10-16 13:15:00,25050,25050,25056,25052,7650,2024-10-31 14:30:00,I
241,NIFTY,2024-10-16 13:16:00,25052,25038,25052,25038,4750,2024-10-31 14:30:00,I
242,NIFTY,2024-10-16 13:17:00,25040,25036,25040,25038,2875,2024-10-31 14:30:00,I
243,NIFTY,2024-10-16 13:18:00,25038,25036,25041,25040,5075,2024-10-31 14:30:00,I
244,NIFTY,2024-10-16 13:19:00,25041,25041,25044,25042,5550,2024-10-31 14:30:00,I
245,NIFTY,2024-10-16 13:20:00,25045,25041,25049,25049,2675,2024-10-31 14:30:00,I
246,NIFTY,2024-10-16 13:21:00,25046,25044,25048,25045,1550,2024-10-31 14:30:00,I
247,NIFTY,2024-10-16 13:22:00,25045,25043,25050,25043,4400,2024-10-31 14:30:00,I
248,NIFTY,2024-10-16 13:23:00,25044,25043,25049,25047,1500,2024-10-31 14:30:00,I
249,NIFTY,2024-10-16 13:24:00,25045,25035,25045,25035,2500,2024-10-31 14:30:00,I
250,NIFTY,2024-10-16 13:25:00,25035,25032,25040,25034,1475,2024-10-31 14:30:00,I
251,NIFTY,2024-10-16 13:26:00,25034,25025,25038,25026,7675,2024-10-31 14:30:00,I
252,NIFTY,2024-10-16 13:27:00,25026,25026,25033,25028,4850,2024-10-31 14:30:00,I
253,NIFTY,2024-10-16 13:28:00,25028,25026,25030,25030,1725,2024-10-31 14:30:00,I
254,NIFTY,2024-10-16 13:29:00,25028,25028,25039,25034,3325,2024-10-31 14:30:00,I
255,NIFTY,2024-10-16 13:30:00,25039,25031,25039,25034,1650,2024-10-31 14:30:00,I
256,NIFTY,2024-10-16 13:31:00,25034,25031,25037,25037,400,2024-10-31 14:30:00,I
257,NIFTY,2024-10-16 13:32:00,25033,25032,25037,25035,575,2024-10-31 14:30:00,I
258,NIFTY,2024-10-16 13:33:00,25035,25035,25039,25039,1375,2024-10-31 14:30:00,I
259,NIFTY,2024-10-16 13:34:00,25038,25036,25039,25036,750,2024-10-31 14:30:00,I
260,NIFTY,2024-10-16 13:35:00,25036,25036,25038,25036,850,2024-10-31 14:30:00,I
261,NIFTY,2024-10-16 13:36:00,25036,25030,25036,25035,9475,2024-10-31 14:30:00,I
262,NIFTY,2024-10-16 13:37:00,25030,25026,25031,25027,2475,2024-10-31 14:30:00,I
263,NIFTY,2024-10-16 13:38:00,25027,25027,25030,25029,1625,2024-10-31 14:30:00,I
264,NIFTY,2024-10-16 13:39:00,25029,25029,25036,25033,1375,2024-10-31 14:30:00,I
265,NIFTY,2024-10-16 13:40:00,25033,25032,25045,25044,3550,2024-10-31 14:30:00,I
266,NIFTY,2024-10-16 13:41:00,25040,25034,25046,25036,4850,2024-10-31 14:30:00,I
267,NIFTY,2024-10-16 13:42:00,25036,25036,25045,25036,4000,2024-10-31 14:30:00,I
268,NIFTY,2024-10-16 13:43:00,25036,25031,25038,25033,2850,2024-10-31 14:30:00,I
269,NIFTY,2024-10-16 13:44:00,25033,25031,25037,25034,7275,2024-10-31 14:30:00,I
270,NIFTY,2024-10-16 13:45:00,25033,25026,25033,25027,4275,2024-10-31 14:30:00,I
271,NIFTY,2024-10-16 13:46:00,25027,25026,25031,25031,3125,2024-10-31 14:30:00,I
272,NIFTY,2024-10-16 13:47:00,25029,25029,25038,25034,3350,2024-10-31 14:30:00,I
